Datetime	NDVI
2017-04-08 17:00:00	0.054532746916611134
2017-04-08 18:00:00	0.054913587967480804
2017-04-08 19:00:00	0.05529361077381767
2017-04-08 20:00:00	0.05567281533562172
2017-04-08 21:00:00	0.05605120165289296
2017-04-08 22:00:00	0.056428769725631385
2017-04-08 23:00:00	0.05680551955383698
2017-04-09 00:00:00	0.05718145113750978
2017-04-09 01:00:00	0.05755656447664978
2017-04-09 02:00:00	0.05793085957125695
2017-04-09 03:00:00	0.058304336421331315
2017-04-09 04:00:00	0.058676995026872875
2017-04-09 05:00:00	0.05904883538788161
2017-04-09 06:00:00	0.059419857504357534
2017-04-09 07:00:00	0.05979006137630064
2017-04-09 08:00:00	0.060159447003710946
2017-04-09 09:00:00	0.06052801438658843
2017-04-09 10:00:00	0.060895763524933116
