Date	Angle[°]	Geometry	Orb	Pass	VV_norm[dB]	VH_norm[dB]
2015-06-09 07:00:00	41.2984619140625	Budrio_half-right	95	DESCENDING	-12.866202764159201	-19.761950630948707
2015-06-10 19:00:00	37.25495529174805	Budrio_half-right	117	ASCENDING	-12.560475071148097	-19.096166556283148
2015-06-14 07:00:00	31.260406494140625	Budrio_half-right	168	DESCENDING	-14.72208465350042	-19.93423903761001
2015-06-22 19:00:00	37.254669189453125	Budrio_half-right	117	ASCENDING	-9.750785548145522	-14.501600599136317
2015-06-26 07:00:00	31.263368606567383	Budrio_half-right	168	DESCENDING	-10.10609819929928	-15.971517498650918
2015-07-03 07:00:00	41.30299377441406	Budrio_half-right	95	DESCENDING	-12.116923750168683	-18.3553255184411
2015-07-04 19:00:00	37.2550048828125	Budrio_half-right	117	ASCENDING	-9.501323908606404	-20.27238655125729
2015-07-15 07:00:00	41.305564880371094	Budrio_half-right	95	DESCENDING	-8.012712310641328	-17.432984256313887
2015-07-16 19:00:00	37.338043212890625	Budrio_half-right	117	ASCENDING	-9.765130304209263	-18.214227763728882
2015-07-20 07:00:00	31.358829498291016	Budrio_half-right	168	DESCENDING	-9.995804167225439	-18.942446895167357
2015-07-28 19:00:00	37.258262634277344	Budrio_half-right	117	ASCENDING	-9.041214774794968	-16.73994522651656
2015-08-01 07:00:00	31.355815887451172	Budrio_half-right	168	DESCENDING	-9.988377707617245	-18.248067471848717
2015-08-08 07:00:00	41.302791595458984	Budrio_half-right	95	DESCENDING	-8.985225397902537	-17.77057781942358
2015-08-09 19:00:00	37.28124237060547	Budrio_half-right	117	ASCENDING	-8.529797779601234	-18.83719927907728
2015-08-13 07:00:00	31.35924530029297	Budrio_half-right	168	DESCENDING	-8.527945435922424	-18.060198074136363
2015-08-20 07:00:00	41.30284118652344	Budrio_half-right	95	DESCENDING	-7.961558813410072	-19.888057186001404
2015-08-21 19:00:00	37.282806396484375	Budrio_half-right	117	ASCENDING	-11.862298627300124	-23.7201809522787
2015-08-25 07:00:00	31.359365463256836	Budrio_half-right	168	DESCENDING	-9.83379207395778	-21.348312865807767
2015-09-02 19:00:00	37.28250503540039	Budrio_half-right	117	ASCENDING	-12.54924087588226	-21.858896774320346
2015-09-06 07:00:00	31.360448837280273	Budrio_half-right	168	DESCENDING	-11.30425693747499	-21.107859720426855
2015-09-13 07:00:00	41.290470123291016	Budrio_half-right	95	DESCENDING	-11.57414430766033	-21.27320882956784
2015-09-14 19:00:00	37.282291412353516	Budrio_half-right	117	ASCENDING	-10.075382903519081	-21.509718413305983
2015-09-18 07:00:00	31.360382080078125	Budrio_half-right	168	DESCENDING	-11.71151108992209	-19.69178423644255
2015-09-26 19:00:00	37.2834358215332	Budrio_half-right	117	ASCENDING	-7.016054545719365	-16.61272089332528
2015-09-30 07:00:00	31.358999252319336	Budrio_half-right	168	DESCENDING	-11.402495658582838	-20.588466149093506
2015-10-08 19:00:00	37.28238296508789	Budrio_half-right	117	ASCENDING	-7.512827596890924	-18.11230030298483
2015-10-12 07:00:00	31.356201171875	Budrio_half-right	168	DESCENDING	-6.566482011392418	-16.912697914978573
2015-10-20 19:00:00	37.28777313232422	Budrio_half-right	117	ASCENDING	-6.652956327155046	-16.628736368308935
2015-10-24 07:00:00	31.355993270874023	Budrio_half-right	168	DESCENDING	-7.427460742231882	-18.04656173398832
2015-10-31 06:00:00	41.29746627807617	Budrio_half-right	95	DESCENDING	-5.084521254555629	-17.60306990668743
2015-11-01 18:00:00	37.28520202636719	Budrio_half-right	117	ASCENDING	-6.567527707209287	-16.638616001021248
2015-11-05 06:00:00	31.352630615234375	Budrio_half-right	168	DESCENDING	-6.552909629467898	-18.789454776388087
2015-11-12 06:00:00	41.10589599609375	Budrio_half-right	95	DESCENDING	-7.20414405476399	-20.795034616248476
2015-11-17 06:00:00	31.268505096435547	Budrio_half-right	168	DESCENDING	-9.202914102380282	-19.415417317845527
2015-11-24 06:00:00	41.10519790649414	Budrio_half-right	95	DESCENDING	-5.183725893804551	-18.249448335124153
2015-11-25 18:00:00	37.347164154052734	Budrio_half-right	117	ASCENDING	-6.252730666573834	-16.945571530776775
2015-11-29 06:00:00	31.267940521240234	Budrio_half-right	168	DESCENDING	-10.87754867283681	-20.62457151732926
2015-12-06 06:00:00	41.128963470458984	Budrio_half-right	95	DESCENDING	-9.876323058625438	-19.6146477019748
2015-12-07 18:00:00	37.34638595581055	Budrio_half-right	117	ASCENDING	-10.12565033541134	-20.221725039328895
2015-12-18 06:00:00	41.10320281982422	Budrio_half-right	95	DESCENDING	-11.032360066872531	-21.057985018530935
2015-12-19 18:00:00	37.343780517578125	Budrio_half-right	117	ASCENDING	-11.71150567475914	-20.574423152378227
2015-12-23 06:00:00	31.266965866088867	Budrio_half-right	168	DESCENDING	-10.764519950598237	-19.579243491145498
2015-12-30 06:00:00	41.129459381103516	Budrio_half-right	95	DESCENDING	-10.389334928535872	-20.004491368798803
2016-01-04 06:00:00	31.268430709838867	Budrio_half-right	168	DESCENDING	-7.1941322279727355	-16.290542569406757
2016-01-11 06:00:00	41.10552215576172	Budrio_half-right	95	DESCENDING	-7.223593013095458	-16.816658120627483
2016-01-12 18:00:00	37.344215393066406	Budrio_half-right	117	ASCENDING	-8.975610654066564	-20.400893283898657
2016-01-16 06:00:00	31.269123077392578	Budrio_half-right	168	DESCENDING	-10.067620509051297	-20.671389402461724
2016-01-23 06:00:00	41.132118225097656	Budrio_half-right	95	DESCENDING	-12.719185943618903	-21.41044343543102
2016-01-24 18:00:00	37.34513473510742	Budrio_half-right	117	ASCENDING	-11.127730501801372	-22.126078979201623
2016-01-28 06:00:00	31.268159866333008	Budrio_half-right	168	DESCENDING	-12.634554886809383	-21.455324777785666
2016-01-28 06:00:00	31.268159866333008	Budrio_half-right	168	DESCENDING	-12.825777199907211	-21.28574890853539
2016-02-04 06:00:00	41.10490036010742	Budrio_half-right	95	DESCENDING	-7.944416821835373	-16.594949877419158
2016-02-04 06:00:00	41.10490036010742	Budrio_half-right	95	DESCENDING	-7.81844448905086	-16.70968599497109
2016-02-05 18:00:00	37.34554672241211	Budrio_half-right	117	ASCENDING	-5.42987022253992	-17.372266371715796
2016-02-09 06:00:00	31.269874572753906	Budrio_half-right	168	DESCENDING	-8.581037739312517	-18.184553478134294
2016-02-16 06:00:00	41.13261413574219	Budrio_half-right	95	DESCENDING	-5.923138231626823	-15.435048616254841
2016-02-17 18:00:00	37.31593704223633	Budrio_half-right	117	ASCENDING	-5.09946474249215	-16.091729320541514
2016-02-21 06:00:00	31.272653579711914	Budrio_half-right	168	DESCENDING	-6.67388741028998	-16.111547562255712
2016-02-28 06:00:00	41.1081657409668	Budrio_half-right	95	DESCENDING	-6.140579226538704	-15.985016529544145
2016-02-29 18:00:00	37.34745788574219	Budrio_half-right	117	ASCENDING	-5.24369403042307	-16.216800652213873
2016-03-04 06:00:00	31.274126052856445	Budrio_half-right	168	DESCENDING	-7.214601728484357	-18.117826503017735
2016-03-11 06:00:00	41.13619613647461	Budrio_half-right	95	DESCENDING	-6.974931094068191	-16.6095700620449
2016-03-12 18:00:00	37.349456787109375	Budrio_half-right	117	ASCENDING	-9.07702286987027	-18.3804167953079
2016-03-16 06:00:00	31.276288986206055	Budrio_half-right	168	DESCENDING	-8.21852373234521	-19.473874868451663
2016-03-23 06:00:00	41.12293243408203	Budrio_half-right	95	DESCENDING	-9.450635230137008	-19.040855686287454
2016-03-24 18:00:00	37.35050964355469	Budrio_half-right	117	ASCENDING	-11.194326367446235	-19.33335995383539
2016-03-28 07:00:00	31.276437759399414	Budrio_half-right	168	DESCENDING	-11.88238718454034	-21.335678931388152
2016-04-04 07:00:00	41.13943862915039	Budrio_half-right	95	DESCENDING	-13.283813293703268	-23.26815467647701
2016-04-05 19:00:00	37.35203170776367	Budrio_half-right	117	ASCENDING	-12.685953983162474	-22.682973284370256
2016-04-09 07:00:00	31.277080535888672	Budrio_half-right	168	DESCENDING	-13.389422249123168	-22.151522391857362
2016-04-16 07:00:00	41.122188568115234	Budrio_half-right	95	DESCENDING	-15.684781230375362	-21.604571271589453
2016-04-17 19:00:00	37.35430145263672	Budrio_half-right	117	ASCENDING	-12.823808326464649	-23.030044512724203
2016-04-21 07:00:00	31.275115966796875	Budrio_half-right	168	DESCENDING	-13.379039021674394	-23.182977213078548
2016-04-28 07:00:00	41.137351989746094	Budrio_half-right	95	DESCENDING	-12.671552202859582	-22.96304763116884
2016-04-29 19:00:00	37.353511810302734	Budrio_half-right	117	ASCENDING	-13.184877629061809	-23.384292164316584
2016-05-03 07:00:00	31.277978897094727	Budrio_half-right	168	DESCENDING	-8.615208990611702	-19.994780044973396
2016-05-10 07:00:00	41.12208557128906	Budrio_half-right	95	DESCENDING	-11.383312178889451	-20.548100531713352
2016-05-11 19:00:00	37.35429382324219	Budrio_half-right	117	ASCENDING	-9.240486950108837	-20.076856019170044
2016-05-15 07:00:00	31.27922821044922	Budrio_half-right	168	DESCENDING	-10.112737615643525	-19.316345052220957
2016-05-22 07:00:00	41.13834762573242	Budrio_half-right	95	DESCENDING	-13.079820822800077	-21.283661556220324
2016-05-23 19:00:00	37.35343933105469	Budrio_half-right	117	ASCENDING	-13.861790097555172	-22.00537609529268
2016-05-27 07:00:00	31.275922775268555	Budrio_half-right	168	DESCENDING	-13.201550678979883	-21.59105272824899
2016-06-03 07:00:00	41.304054260253906	Budrio_half-right	95	DESCENDING	-10.822899358055295	-18.007450801658507
2016-06-04 19:00:00	37.389739990234375	Budrio_half-right	117	ASCENDING	-7.780962450671472	-15.260086030029026
2016-06-08 07:00:00	31.280988693237305	Budrio_half-right	168	DESCENDING	-9.483128489814174	-14.986821180772282
2016-06-15 07:00:00	41.306175231933594	Budrio_half-right	95	DESCENDING	-8.698392281191516	-17.58707555613261
2016-06-28 19:00:00	37.390403747558594	Budrio_half-right	117	ASCENDING	-10.09686966290918	-16.808764723063735
2016-07-09 07:00:00	41.30496597290039	Budrio_half-right	95	DESCENDING	-8.707631945393498	-15.495892147718976
2016-07-14 07:00:00	31.278194427490234	Budrio_half-right	168	DESCENDING	-11.863200583435692	-17.186685649125494
2016-07-21 07:00:00	41.30306625366211	Budrio_half-right	95	DESCENDING	-9.962484215001568	-15.440002252972116
2016-07-22 19:00:00	37.38986587524414	Budrio_half-right	117	ASCENDING	-9.732035648011799	-17.294793430182608
2016-07-26 07:00:00	31.27860450744629	Budrio_half-right	168	DESCENDING	-10.988718455242326	-17.590879845442128
2016-08-02 07:00:00	41.30436325073242	Budrio_half-right	95	DESCENDING	-9.36308988786122	-16.93824457918107
2016-08-03 19:00:00	37.291500091552734	Budrio_half-right	117	ASCENDING	-10.234049136246345	-17.312789797780844
2016-08-07 07:00:00	31.247089385986328	Budrio_half-right	168	DESCENDING	-9.17498318559749	-15.782349240361
2016-08-14 07:00:00	41.30308151245117	Budrio_half-right	95	DESCENDING	-8.710999836801331	-15.51629091424762
2016-08-15 19:00:00	37.390647888183594	Budrio_half-right	117	ASCENDING	-10.020360766263458	-15.525721313736222
2016-08-19 07:00:00	31.278240203857422	Budrio_half-right	168	DESCENDING	-10.519029736439721	-16.191650071965626
2016-08-26 07:00:00	41.303096771240234	Budrio_half-right	95	DESCENDING	-10.363547666581749	-16.47526034048869
2016-08-27 19:00:00	37.28865051269531	Budrio_half-right	117	ASCENDING	-10.299126372424432	-15.592732925896051
2016-08-31 07:00:00	31.27853775024414	Budrio_half-right	168	DESCENDING	-10.798806184009184	-16.660649856506332
2016-09-07 07:00:00	41.3028450012207	Budrio_half-right	95	DESCENDING	-10.904957022435664	-16.34387050626851
2016-09-08 19:00:00	37.38750076293945	Budrio_half-right	117	ASCENDING	-12.941955894464677	-17.635910289988598
2016-09-12 07:00:00	31.27766990661621	Budrio_half-right	168	DESCENDING	-13.86342445549101	-20.07349493416288
2016-09-19 07:00:00	41.301639556884766	Budrio_half-right	95	DESCENDING	-9.131617937582	-16.07719835158307
2016-09-20 19:00:00	37.38764572143555	Budrio_half-right	117	ASCENDING	-9.66913763408722	-18.12487436015988
2016-09-24 07:00:00	31.275075912475586	Budrio_half-right	168	DESCENDING	-10.929172974762649	-19.622689542531102
2016-09-26 19:00:00	37.38721466064453	Budrio_half-right	117	ASCENDING	-10.10971305483164	-19.96003441317749
2016-10-02 19:00:00	37.385643005371094	Budrio_half-right	117	ASCENDING	-9.048380180529211	-15.630331606316155
2016-10-06 07:00:00	31.274051666259766	Budrio_half-right	168	DESCENDING	-7.078745105854918	-15.297794634243838
2016-10-07 07:00:00	41.28691864013672	Budrio_half-right	95	DESCENDING	-7.3950018991449715	-18.34392329448287
2016-10-08 19:00:00	37.36037063598633	Budrio_half-right	117	ASCENDING	-9.78761233575764	-20.72713827864927
2016-10-12 07:00:00	31.349546432495117	Budrio_half-right	168	DESCENDING	-8.019102065378517	-17.279870750605333
2016-10-13 07:00:00	41.299049377441406	Budrio_half-right	95	DESCENDING	-9.039309871980274	-20.479773531945234
2016-10-14 19:00:00	37.38295364379883	Budrio_half-right	117	ASCENDING	-4.938760071922017	-13.707881515527003
2016-10-18 07:00:00	31.273916244506836	Budrio_half-right	168	DESCENDING	-7.0108052994451775	-15.28671155394646
2016-10-19 07:00:00	41.29412841796875	Budrio_half-right	95	DESCENDING	-5.142235792840125	-16.87646728866931
2016-10-20 19:00:00	37.358245849609375	Budrio_half-right	117	ASCENDING	-5.701879154740005	-12.928746813911593
2016-10-24 07:00:00	31.34835433959961	Budrio_half-right	168	DESCENDING	-7.414408287953981	-16.008368658192047
2016-10-25 07:00:00	41.29789733886719	Budrio_half-right	95	DESCENDING	-5.5473412762342935	-17.03061669467335
2016-10-26 19:00:00	37.38248825073242	Budrio_half-right	117	ASCENDING	-7.107304904894205	-15.797318649369421
2016-10-30 06:00:00	31.272003173828125	Budrio_half-right	168	DESCENDING	-9.495175429264993	-17.255565532718187
2016-10-31 06:00:00	41.292762756347656	Budrio_half-right	95	DESCENDING	-7.456278253652179	-19.7963448626059
2016-11-01 18:00:00	37.35707092285156	Budrio_half-right	117	ASCENDING	-9.787124244185554	-18.00843133461719
2016-11-05 06:00:00	31.347593307495117	Budrio_half-right	168	DESCENDING	-8.329120002859153	-17.30095832025325
2016-11-06 06:00:00	41.29705810546875	Budrio_half-right	95	DESCENDING	-6.981788690636883	-14.399420317228422
2016-11-07 18:00:00	37.38117980957031	Budrio_half-right	117	ASCENDING	-8.381929773294328	-17.632631057940124
2016-11-11 06:00:00	31.271442413330078	Budrio_half-right	168	DESCENDING	-7.560440682822328	-17.189155346867228
2016-11-12 06:00:00	41.06424331665039	Budrio_half-right	95	DESCENDING	-7.0850187040654	-15.50071341698576
2016-11-13 18:00:00	37.35712432861328	Budrio_half-right	117	ASCENDING	-6.528265526937275	-15.355148667641894
2016-11-18 06:00:00	41.29691696166992	Budrio_half-right	95	DESCENDING	-7.559584924680522	-17.098189402448106
2016-11-19 18:00:00	37.37915802001953	Budrio_half-right	117	ASCENDING	-5.532177504306257	-13.70098984979311
2016-11-24 06:00:00	41.07094192504883	Budrio_half-right	95	DESCENDING	-5.430581976055868	-15.199775059998895
2016-11-25 18:00:00	37.35626983642578	Budrio_half-right	117	ASCENDING	-5.075435053830784	-14.813161019581548
2016-11-29 06:00:00	31.34519386291504	Budrio_half-right	168	DESCENDING	-5.937263894030668	-15.271258856902655
2016-11-30 06:00:00	41.296356201171875	Budrio_half-right	95	DESCENDING	-8.972820928916983	-19.23279573760974
2016-12-01 18:00:00	37.378265380859375	Budrio_half-right	117	ASCENDING	-6.995333956710493	-17.0389253639414
2016-12-05 06:00:00	31.270538330078125	Budrio_half-right	168	DESCENDING	-6.305110420742162	-14.627137399218409
2016-12-06 06:00:00	41.0699462890625	Budrio_half-right	95	DESCENDING	-6.142697607747406	-16.037418112609533
2016-12-07 18:00:00	37.35508346557617	Budrio_half-right	117	ASCENDING	-6.131357803414065	-15.733970841316431
2016-12-11 06:00:00	31.34480094909668	Budrio_half-right	168	DESCENDING	-6.019501756767998	-16.77755152545641
2016-12-12 06:00:00	41.29645538330078	Budrio_half-right	95	DESCENDING	-6.619485739021655	-16.55572798220692
2016-12-13 18:00:00	37.379146575927734	Budrio_half-right	117	ASCENDING	-6.065288157080417	-15.575735318816458
2016-12-17 06:00:00	31.270641326904297	Budrio_half-right	168	DESCENDING	-6.765071855626949	-15.804972907488272
2016-12-18 06:00:00	41.07002258300781	Budrio_half-right	95	DESCENDING	-9.505461028827094	-20.804237358128187
2016-12-19 18:00:00	37.35407638549805	Budrio_half-right	117	ASCENDING	-6.845447039234543	-17.57243693888555
2016-12-23 06:00:00	31.353788375854492	Budrio_half-right	168	DESCENDING	-8.872613156397223	-18.188158520943215
2016-12-24 06:00:00	41.29643249511719	Budrio_half-right	95	DESCENDING	-10.202292336995448	-20.75980483039576
2016-12-25 18:00:00	37.37882614135742	Budrio_half-right	117	ASCENDING	-7.103806590634823	-17.283882275048903
2016-12-29 06:00:00	31.26996612548828	Budrio_half-right	168	DESCENDING	-11.56411171229348	-20.83873798568205
2016-12-30 06:00:00	41.0991325378418	Budrio_half-right	95	DESCENDING	-12.329790013305391	-23.989006666593472
2016-12-31 18:00:00	37.35459518432617	Budrio_half-right	117	ASCENDING	-11.867248295117554	-22.94327396172941
2017-01-04 06:00:00	31.353961944580078	Budrio_half-right	168	DESCENDING	-12.245047871455672	-22.563015529602996
2017-01-05 06:00:00	41.29590606689453	Budrio_half-right	95	DESCENDING	-13.355655290855498	-22.3114259848947
2017-01-06 18:00:00	37.378639221191406	Budrio_half-right	117	ASCENDING	-11.881995358517363	-24.467471136642672
2017-01-10 06:00:00	31.27047348022461	Budrio_half-right	168	DESCENDING	-13.613305878480183	-25.016259872914645
2017-01-11 06:00:00	41.10022735595703	Budrio_half-right	95	DESCENDING	-14.107961364716147	-24.485259059793016
2017-01-12 18:00:00	37.35502624511719	Budrio_half-right	117	ASCENDING	-12.390324330793867	-25.316561122544417
2017-01-16 06:00:00	31.346935272216797	Budrio_half-right	168	DESCENDING	-14.428719866363217	-46.174278973123926
2017-01-18 18:00:00	37.37909698486328	Budrio_half-right	117	ASCENDING	-13.35737786507805	-24.625744396479504
2017-01-23 06:00:00	41.10102462768555	Budrio_half-right	95	DESCENDING	-15.42780608117977	-23.174081306705155
2017-01-24 18:00:00	37.35554122924805	Budrio_half-right	117	ASCENDING	-12.687595499529323	-25.18607744573479
2017-01-28 06:00:00	31.347742080688477	Budrio_half-right	168	DESCENDING	-13.539574741974446	-23.21487016955561
2017-01-29 06:00:00	41.29753494262695	Budrio_half-right	95	DESCENDING	-15.340499030369227	-25.163211751554776
2017-01-30 18:00:00	37.37971115112305	Budrio_half-right	117	ASCENDING	-12.08410709037016	-24.774951738816796
2017-02-03 06:00:00	31.27130699157715	Budrio_half-right	168	DESCENDING	-9.111941610465948	-19.62161040742172
2017-02-04 06:00:00	41.100563049316406	Budrio_half-right	95	DESCENDING	-6.63504750555963	-18.56635144876043
2017-02-05 18:00:00	37.356101989746094	Budrio_half-right	117	ASCENDING	-4.261273684182576	-15.44081170677959
2017-02-09 06:00:00	31.34766960144043	Budrio_half-right	168	DESCENDING	-7.515455353735806	-18.65366185689169
2017-02-10 06:00:00	41.30344772338867	Budrio_half-right	95	DESCENDING	-6.7589551254058176	-17.92958509408214
2017-02-11 18:00:00	37.380069732666016	Budrio_half-right	117	ASCENDING	-4.895409573285654	-16.242348991447862
2017-02-15 06:00:00	31.27321434020996	Budrio_half-right	168	DESCENDING	-9.06759337548715	-19.650459693132728
2017-02-16 06:00:00	41.10194396972656	Budrio_half-right	95	DESCENDING	-10.617767295145981	-22.73616884056007
2017-02-17 18:00:00	37.355770111083984	Budrio_half-right	117	ASCENDING	-9.675596888341385	-21.99105066402588
2017-02-21 06:00:00	31.350313186645508	Budrio_half-right	168	DESCENDING	-9.150001843580679	-20.44398743779267
2017-02-22 06:00:00	41.30021667480469	Budrio_half-right	95	DESCENDING	-12.014456905304307	-23.284877430548278
2017-02-23 18:00:00	37.380859375	Budrio_half-right	117	ASCENDING	-9.996263960943876	-22.647486814120434
2017-02-27 06:00:00	31.275793075561523	Budrio_half-right	168	DESCENDING	-9.398166495444972	-20.119967360823164
2017-02-28 06:00:00	41.097476959228516	Budrio_half-right	95	DESCENDING	-10.826571482764695	-22.402237505270563
2017-03-01 18:00:00	37.35702133178711	Budrio_half-right	117	ASCENDING	-11.308007940104313	-23.46218117118143
2017-03-05 06:00:00	31.35264778137207	Budrio_half-right	168	DESCENDING	-11.914102649950092	-23.436021386329912
2017-03-06 06:00:00	41.30167007446289	Budrio_half-right	95	DESCENDING	-13.499511813070786	-22.287741981104272
2017-03-07 18:00:00	37.38161087036133	Budrio_half-right	117	ASCENDING	-7.828215583207706	-19.65637129568616
2017-03-11 06:00:00	31.27829360961914	Budrio_half-right	168	DESCENDING	-10.608467014206097	-23.90935342099483
2017-03-12 06:00:00	41.09964370727539	Budrio_half-right	95	DESCENDING	-11.884574251474348	-24.35974142686508
2017-03-13 18:00:00	37.532222747802734	Budrio_half-right	117	ASCENDING	-11.289767562968942	-24.1790598676552
2017-03-17 06:00:00	31.365625381469727	Budrio_half-right	168	DESCENDING	-10.625432816243457	-21.409396855704298
2017-03-18 06:00:00	41.30402755737305	Budrio_half-right	95	DESCENDING	-11.9129832445076	-23.482437966238802
2017-03-19 18:00:00	37.3837890625	Budrio_half-right	117	ASCENDING	-11.841403756372975	-23.748382761214742
2017-03-23 06:00:00	31.27997589111328	Budrio_half-right	168	DESCENDING	-10.017039810476987	-22.443867482722165
2017-03-24 06:00:00	41.10116195678711	Budrio_half-right	95	DESCENDING	-11.635947201364125	-24.599287187453655
2017-03-25 18:00:00	37.5330924987793	Budrio_half-right	117	ASCENDING	-11.648697280543995	-23.593563668931928
2017-03-29 07:00:00	31.36795997619629	Budrio_half-right	168	DESCENDING	-10.306550735220751	-21.2174155798151
2017-03-30 07:00:00	41.30574035644531	Budrio_half-right	95	DESCENDING	-11.460806132221693	-24.205374011969422
2017-03-31 19:00:00	37.3843879699707	Budrio_half-right	117	ASCENDING	-11.255213683729787	-23.521687799185408
2017-04-04 07:00:00	31.282550811767578	Budrio_half-right	168	DESCENDING	-12.892395506149732	-21.202078597109423
2017-04-05 07:00:00	41.10330581665039	Budrio_half-right	95	DESCENDING	-10.423533210094881	-21.97758916625346
2017-04-06 19:00:00	37.5374755859375	Budrio_half-right	117	ASCENDING	-11.394684393853721	-22.6051294496067
2017-04-10 07:00:00	31.368000030517578	Budrio_half-right	168	DESCENDING	-13.126304347588976	-22.503972308334248
2017-04-11 07:00:00	41.30532455444336	Budrio_half-right	95	DESCENDING	-12.507325667693987	-22.96149526150308
2017-04-12 19:00:00	37.38969421386719	Budrio_half-right	117	ASCENDING	-11.620183423644939	-22.447757678513078
2017-04-16 07:00:00	31.279584884643555	Budrio_half-right	168	DESCENDING	-12.722040842306033	-22.52637636077461
2017-04-17 07:00:00	41.10106658935547	Budrio_half-right	95	DESCENDING	-7.609734932700466	-17.684363571200954
2017-04-18 19:00:00	37.5379638671875	Budrio_half-right	117	ASCENDING	-7.3423637084002555	-15.332492912656358
2017-04-22 07:00:00	31.367692947387695	Budrio_half-right	168	DESCENDING	-10.733264688638682	-22.927240280316553
2017-04-23 07:00:00	41.30533981323242	Budrio_half-right	95	DESCENDING	-10.857795857094546	-21.693795716875425
2017-04-24 19:00:00	37.38858413696289	Budrio_half-right	117	ASCENDING	-12.13130446450122	-22.734000902336227
2017-04-28 07:00:00	31.279943466186523	Budrio_half-right	168	DESCENDING	-7.261628172509649	-16.843336170919187
2017-04-29 07:00:00	41.10187911987305	Budrio_half-right	95	DESCENDING	-9.753859795064288	-21.188619932559448
2017-04-30 19:00:00	37.537147521972656	Budrio_half-right	117	ASCENDING	-11.000426449709423	-21.759071053926355
2017-05-04 07:00:00	31.365793228149414	Budrio_half-right	168	DESCENDING	-7.680621445876797	-17.936727993722094
2017-05-05 07:00:00	41.30374526977539	Budrio_half-right	95	DESCENDING	-6.321195289041693	-16.28775779792845
2017-05-06 19:00:00	37.39067077636719	Budrio_half-right	117	ASCENDING	-5.46602962570452	-14.582025554887913
2017-05-10 07:00:00	31.27954864501953	Budrio_half-right	168	DESCENDING	-7.650361685273083	-15.83627419698687
2017-05-11 07:00:00	41.29113006591797	Budrio_half-right	95	DESCENDING	-7.672753261866996	-18.35497943165624
2017-05-12 19:00:00	37.53934097290039	Budrio_half-right	117	ASCENDING	-6.532651844294133	-16.206340820844655
2017-05-16 07:00:00	31.389326095581055	Budrio_half-right	168	DESCENDING	-8.540994175740263	-17.709368379462436
2017-05-17 07:00:00	41.30397033691406	Budrio_half-right	95	DESCENDING	-11.305181755222353	-21.22234100236206
2017-05-18 19:00:00	37.38901901245117	Budrio_half-right	117	ASCENDING	-11.948256696462408	-22.60086163480682
2017-05-22 07:00:00	31.280447006225586	Budrio_half-right	168	DESCENDING	-11.462217568113608	-21.06610769342476
2017-05-23 07:00:00	41.292755126953125	Budrio_half-right	95	DESCENDING	-11.874906304559737	-20.60877496540749
2017-05-24 19:00:00	37.537227630615234	Budrio_half-right	117	ASCENDING	-9.730188231890313	-20.53585669156838
2017-05-28 07:00:00	31.38874053955078	Budrio_half-right	168	DESCENDING	-11.150780327522693	-21.67271987072246
2017-05-29 07:00:00	41.31303024291992	Budrio_half-right	95	DESCENDING	-11.123041967059919	-21.695999755612995
2017-05-30 19:00:00	37.3808708190918	Budrio_half-right	117	ASCENDING	-11.063541629412498	-20.744069646428922
2017-06-03 07:00:00	31.317731857299805	Budrio_half-right	168	DESCENDING	-11.276048374498382	-21.57096402672215
2017-06-04 07:00:00	41.29106140136719	Budrio_half-right	95	DESCENDING	-13.38405188486071	-20.70273022312351
2017-06-05 19:00:00	37.538597106933594	Budrio_half-right	117	ASCENDING	-10.755598077782185	-20.232514734026743
2017-06-09 07:00:00	31.392635345458984	Budrio_half-right	168	DESCENDING	-11.76913585041683	-21.366021191173264
2017-06-10 07:00:00	41.31388854980469	Budrio_half-right	95	DESCENDING	-11.944370129460333	-19.937096297205116
2017-06-11 19:00:00	37.37933349609375	Budrio_half-right	117	ASCENDING	-11.53792504438428	-20.227877192324986
2017-06-15 07:00:00	31.31869888305664	Budrio_half-right	168	DESCENDING	-7.23439902389052	-16.19194736630376
2017-06-16 07:00:00	41.292415618896484	Budrio_half-right	95	DESCENDING	-8.461663301494752	-16.43669703835187
2017-06-17 19:00:00	37.53738021850586	Budrio_half-right	117	ASCENDING	-10.88772949498043	-18.390683808952634
2017-06-21 07:00:00	31.39488410949707	Budrio_half-right	168	DESCENDING	-10.149350879811124	-18.42611700566429
2017-06-22 07:00:00	41.3126220703125	Budrio_half-right	95	DESCENDING	-9.463710049384485	-17.102618564250697
2017-06-23 19:00:00	37.38151550292969	Budrio_half-right	117	ASCENDING	-9.014888418371152	-16.188708619692484
2017-06-27 07:00:00	31.318973541259766	Budrio_half-right	168	DESCENDING	-8.359127933086441	-14.86381899823121
2017-06-28 07:00:00	41.29216766357422	Budrio_half-right	95	DESCENDING	-8.192967897537388	-14.410017992270776
2017-06-29 19:00:00	37.5386848449707	Budrio_half-right	117	ASCENDING	-9.004740699919859	-13.913661348381108
2017-07-03 07:00:00	31.393795013427734	Budrio_half-right	168	DESCENDING	-10.072937711205356	-16.22032329117542
2017-07-04 07:00:00	41.31488800048828	Budrio_half-right	95	DESCENDING	-9.509878674045956	-15.055467568348888
2017-07-05 19:00:00	37.379600524902344	Budrio_half-right	117	ASCENDING	-8.176210586197017	-15.787692692935313
2017-07-09 07:00:00	31.319650650024414	Budrio_half-right	168	DESCENDING	-10.309202678914453	-15.89071194112315
