Field name;Date;Parameter name;Parameter value
Budrio_campo_safe_half;09/11/2020;TERRASCOPE_S2_NDVI_V2;0.134322581
Budrio_campo_safe_half;19/11/2020;TERRASCOPE_S2_NDVI_V2;0.15316129
Budrio_campo_safe_half;24/11/2020;TERRASCOPE_S2_NDVI_V2;0.136258065
Budrio_campo_safe_half;29/11/2020;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;09/12/2020;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;29/12/2020;TERRASCOPE_S2_NDVI_V2;0.26116129
Budrio_campo_safe_half;03/01/2021;TERRASCOPE_S2_NDVI_V2;0.208
Budrio_campo_safe_half;08/01/2021;TERRASCOPE_S2_NDVI_V2;0.182580645
Budrio_campo_safe_half;13/01/2021;TERRASCOPE_S2_NDVI_V2;0.224387097
Budrio_campo_safe_half;18/01/2021;TERRASCOPE_S2_NDVI_V2;0.176903226
Budrio_campo_safe_half;23/01/2021;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;17/02/2021;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;22/02/2021;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;27/02/2021;TERRASCOPE_S2_NDVI_V2;0.186064516
Budrio_campo_safe_half;04/03/2021;TERRASCOPE_S2_NDVI_V2;0.170322581
Budrio_campo_safe_half;09/03/2021;TERRASCOPE_S2_NDVI_V2;0.194322581
Budrio_campo_safe_half;19/03/2021;TERRASCOPE_S2_NDVI_V2;0.190967742
Budrio_campo_safe_half;24/03/2021;TERRASCOPE_S2_NDVI_V2;0.158580645
Budrio_campo_safe_half;29/03/2021;TERRASCOPE_S2_NDVI_V2;0.163741935
Budrio_campo_safe_half;08/04/2021;TERRASCOPE_S2_NDVI_V2;0.162580645
Budrio_campo_safe_half;18/04/2021;TERRASCOPE_S2_NDVI_V2;0.132923077
Budrio_campo_safe_half;23/04/2021;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;03/05/2021;TERRASCOPE_S2_NDVI_V2;0.156516129
Budrio_campo_safe_half;13/05/2021;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;18/05/2021;TERRASCOPE_S2_NDVI_V2;0.165032258
Budrio_campo_safe_half;23/05/2021;TERRASCOPE_S2_NDVI_V2;0.134193548
Budrio_campo_safe_half;28/05/2021;TERRASCOPE_S2_NDVI_V2;0.198322581
Budrio_campo_safe_half;02/06/2021;TERRASCOPE_S2_NDVI_V2;0.207225806
Budrio_campo_safe_half;07/06/2021;TERRASCOPE_S2_NDVI_V2;0.354193548
Budrio_campo_safe_half;12/06/2021;TERRASCOPE_S2_NDVI_V2;0.401032258
Budrio_campo_safe_half;17/06/2021;TERRASCOPE_S2_NDVI_V2;0.365419355
Budrio_campo_safe_half;22/06/2021;TERRASCOPE_S2_NDVI_V2;0.380258065
Budrio_campo_safe_half;27/06/2021;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;02/07/2021;TERRASCOPE_S2_NDVI_V2;0.443741935
Budrio_campo_safe_half;07/07/2021;TERRASCOPE_S2_NDVI_V2;0.382709677
Budrio_campo_safe_half;12/07/2021;TERRASCOPE_S2_NDVI_V2;0.385548387
Budrio_campo_safe_half;22/07/2021;TERRASCOPE_S2_NDVI_V2;0.379483871
Budrio_campo_safe_half;01/08/2021;TERRASCOPE_S2_NDVI_V2;0.310967742
Budrio_campo_safe_half;06/08/2021;TERRASCOPE_S2_NDVI_V2;0.253677419
Budrio_campo_safe_half;11/08/2021;TERRASCOPE_S2_NDVI_V2;0.225419355
Budrio_campo_safe_half;16/08/2021;TERRASCOPE_S2_NDVI_V2;0.218451613
Budrio_campo_safe_half;21/08/2021;TERRASCOPE_S2_NDVI_V2;0.217548387
Budrio_campo_safe_half;26/08/2021;TERRASCOPE_S2_NDVI_V2;0.192516129
Budrio_campo_safe_half;31/08/2021;TERRASCOPE_S2_NDVI_V2;0.174322581
Budrio_campo_safe_half;05/09/2021;TERRASCOPE_S2_NDVI_V2;0.16516129
Budrio_campo_safe_half;10/09/2021;TERRASCOPE_S2_NDVI_V2;0.168258065
Budrio_campo_safe_half;20/09/2021;TERRASCOPE_S2_NDVI_V2;0.115612903
Budrio_campo_safe_half;30/09/2021;TERRASCOPE_S2_NDVI_V2;0.118193548
Budrio_campo_safe_half;10/10/2021;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;15/10/2021;TERRASCOPE_S2_NDVI_V2;0.146580645
Budrio_campo_safe_half;20/10/2021;TERRASCOPE_S2_NDVI_V2;0.139225806
Budrio_campo_safe_half;30/10/2021;TERRASCOPE_S2_NDVI_V2;0.139612903
Budrio_campo_safe_half;04/11/2021;TERRASCOPE_S2_NDVI_V2;0.302451613
Budrio_campo_safe_half;19/11/2021;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;24/11/2021;TERRASCOPE_S2_NDVI_V2;0.620387097
Budrio_campo_safe_half;29/11/2021;TERRASCOPE_S2_NDVI_V2;0.343225806
Budrio_campo_safe_half;14/12/2021;TERRASCOPE_S2_NDVI_V2;0.783354839
Budrio_campo_safe_half;19/12/2021;TERRASCOPE_S2_NDVI_V2;0.745419355
Budrio_campo_safe_half;08/01/2022;TERRASCOPE_S2_NDVI_V2;0.831354839
Budrio_campo_safe_half;13/01/2022;TERRASCOPE_S2_NDVI_V2;0.844387097
Budrio_campo_safe_half;18/01/2022;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;23/01/2022;TERRASCOPE_S2_NDVI_V2;0.582709677
Budrio_campo_safe_half;02/02/2022;TERRASCOPE_S2_NDVI_V2;0.749290323
Budrio_campo_safe_half;07/02/2022;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;17/02/2022;TERRASCOPE_S2_NDVI_V2;0.810322581
Budrio_campo_safe_half;22/02/2022;TERRASCOPE_S2_NDVI_V2;0.815612903
Budrio_campo_safe_half;04/03/2022;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;09/03/2022;TERRASCOPE_S2_NDVI_V2;0.788645161
Budrio_campo_safe_half;14/03/2022;TERRASCOPE_S2_NDVI_V2;0.406193548
Budrio_campo_safe_half;19/03/2022;TERRASCOPE_S2_NDVI_V2;0.762
Budrio_campo_safe_half;24/03/2022;TERRASCOPE_S2_NDVI_V2;0.807741935
Budrio_campo_safe_half;03/04/2022;TERRASCOPE_S2_NDVI_V2;0.827354839
Budrio_campo_safe_half;08/04/2022;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;13/04/2022;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;18/04/2022;TERRASCOPE_S2_NDVI_V2;0.90516129
Budrio_campo_safe_half;28/04/2022;TERRASCOPE_S2_NDVI_V2;0.659741935
Budrio_campo_safe_half;03/05/2022;TERRASCOPE_S2_NDVI_V2;0.897806452
Budrio_campo_safe_half;08/05/2022;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;13/05/2022;TERRASCOPE_S2_NDVI_V2;0.856387097
Budrio_campo_safe_half;18/05/2022;TERRASCOPE_S2_NDVI_V2;0.837290323
Budrio_campo_safe_half;23/05/2022;TERRASCOPE_S2_NDVI_V2;0.828
Budrio_campo_safe_half;28/05/2022;TERRASCOPE_S2_NDVI_V2;0.748129032
Budrio_campo_safe_half;02/06/2022;TERRASCOPE_S2_NDVI_V2;0.752
Budrio_campo_safe_half;07/06/2022;TERRASCOPE_S2_NDVI_V2;0.607870968
Budrio_campo_safe_half;12/06/2022;TERRASCOPE_S2_NDVI_V2;0.418580645
Budrio_campo_safe_half;27/06/2022;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;02/07/2022;TERRASCOPE_S2_NDVI_V2;0.22916129
Budrio_campo_safe_half;07/07/2022;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;12/07/2022;TERRASCOPE_S2_NDVI_V2;0.222193548
Budrio_campo_safe_half;17/07/2022;TERRASCOPE_S2_NDVI_V2;0.172903226
Budrio_campo_safe_half;22/07/2022;TERRASCOPE_S2_NDVI_V2;0.177032258
Budrio_campo_safe_half;01/08/2022;TERRASCOPE_S2_NDVI_V2;0.115483871
Budrio_campo_safe_half;06/08/2022;TERRASCOPE_S2_NDVI_V2;0.095096774
Budrio_campo_safe_half;11/08/2022;TERRASCOPE_S2_NDVI_V2;0.113419355
Budrio_campo_safe_half;16/08/2022;TERRASCOPE_S2_NDVI_V2;0.114709677
Budrio_campo_safe_half;21/08/2022;TERRASCOPE_S2_NDVI_V2;0.096
Budrio_campo_safe_half;31/08/2022;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;05/09/2022;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;10/09/2022;TERRASCOPE_S2_NDVI_V2;0.124903226
Budrio_campo_safe_half;20/09/2022;TERRASCOPE_S2_NDVI_V2;0.116
Budrio_campo_safe_half;05/10/2022;TERRASCOPE_S2_NDVI_V2;0.110709677
Budrio_campo_safe_half;10/10/2022;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;15/10/2022;TERRASCOPE_S2_NDVI_V2;0.097806452
Budrio_campo_safe_half;20/10/2022;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;30/10/2022;TERRASCOPE_S2_NDVI_V2;0.130322581
Budrio_campo_safe_half;04/11/2022;TERRASCOPE_S2_NDVI_V2;0.131354839
Budrio_campo_safe_half;09/11/2022;TERRASCOPE_S2_NDVI_V2;0.074666667
Budrio_campo_safe_half;24/11/2022;TERRASCOPE_S2_NDVI_V2;0.160774194
Budrio_campo_safe_half;28/01/2023;TERRASCOPE_S2_NDVI_V2;NaN
Budrio_campo_safe_half;02/02/2023;TERRASCOPE_S2_NDVI_V2;0.173419355
Budrio_campo_safe_half;04/01/2019;TERRASCOPE_S2_FCOVER_V2;0.048225806
Budrio_campo_safe_half;14/01/2019;TERRASCOPE_S2_FCOVER_V2;0.041290323
Budrio_campo_safe_half;24/01/2019;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;29/01/2019;TERRASCOPE_S2_FCOVER_V2;0.055806452
Budrio_campo_safe_half;03/02/2019;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;08/02/2019;TERRASCOPE_S2_FCOVER_V2;0.052580645
Budrio_campo_safe_half;13/02/2019;TERRASCOPE_S2_FCOVER_V2;0.040322581
Budrio_campo_safe_half;18/02/2019;TERRASCOPE_S2_FCOVER_V2;0.047580645
Budrio_campo_safe_half;23/02/2019;TERRASCOPE_S2_FCOVER_V2;0.050806452
Budrio_campo_safe_half;28/02/2019;TERRASCOPE_S2_FCOVER_V2;0.050967742
Budrio_campo_safe_half;15/03/2019;TERRASCOPE_S2_FCOVER_V2;0.039677419
Budrio_campo_safe_half;20/03/2019;TERRASCOPE_S2_FCOVER_V2;0.072741935
Budrio_campo_safe_half;25/03/2019;TERRASCOPE_S2_FCOVER_V2;0.047096774
Budrio_campo_safe_half;30/03/2019;TERRASCOPE_S2_FCOVER_V2;0.055483871
Budrio_campo_safe_half;09/04/2019;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;19/04/2019;TERRASCOPE_S2_FCOVER_V2;0.064032258
Budrio_campo_safe_half;04/05/2019;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;09/05/2019;TERRASCOPE_S2_FCOVER_V2;0.494193548
Budrio_campo_safe_half;19/05/2019;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;24/05/2019;TERRASCOPE_S2_FCOVER_V2;0.815806452
Budrio_campo_safe_half;03/06/2019;TERRASCOPE_S2_FCOVER_V2;0.838870968
Budrio_campo_safe_half;13/06/2019;TERRASCOPE_S2_FCOVER_V2;0.863870968
Budrio_campo_safe_half;18/06/2019;TERRASCOPE_S2_FCOVER_V2;0.724516129
Budrio_campo_safe_half;23/06/2019;TERRASCOPE_S2_FCOVER_V2;0.594193548
Budrio_campo_safe_half;28/06/2019;TERRASCOPE_S2_FCOVER_V2;0.412903226
Budrio_campo_safe_half;03/07/2019;TERRASCOPE_S2_FCOVER_V2;0.265483871
Budrio_campo_safe_half;08/07/2019;TERRASCOPE_S2_FCOVER_V2;0.064193548
Budrio_campo_safe_half;13/07/2019;TERRASCOPE_S2_FCOVER_V2;0.045322581
Budrio_campo_safe_half;23/07/2019;TERRASCOPE_S2_FCOVER_V2;0.035806452
Budrio_campo_safe_half;12/08/2019;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;17/08/2019;TERRASCOPE_S2_FCOVER_V2;0.044354839
Budrio_campo_safe_half;22/08/2019;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;27/08/2019;TERRASCOPE_S2_FCOVER_V2;0.043548387
Budrio_campo_safe_half;01/09/2019;TERRASCOPE_S2_FCOVER_V2;0.03483871
Budrio_campo_safe_half;11/09/2019;TERRASCOPE_S2_FCOVER_V2;0.038225806
Budrio_campo_safe_half;16/09/2019;TERRASCOPE_S2_FCOVER_V2;0.037741935
Budrio_campo_safe_half;21/09/2019;TERRASCOPE_S2_FCOVER_V2;0.04016129
Budrio_campo_safe_half;26/09/2019;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;01/10/2019;TERRASCOPE_S2_FCOVER_V2;0.038
Budrio_campo_safe_half;06/10/2019;TERRASCOPE_S2_FCOVER_V2;0.053870968
Budrio_campo_safe_half;11/10/2019;TERRASCOPE_S2_FCOVER_V2;0.057580645
Budrio_campo_safe_half;16/10/2019;TERRASCOPE_S2_FCOVER_V2;0.064516129
Budrio_campo_safe_half;21/10/2019;TERRASCOPE_S2_FCOVER_V2;0.043548387
Budrio_campo_safe_half;26/10/2019;TERRASCOPE_S2_FCOVER_V2;0.049516129
Budrio_campo_safe_half;10/11/2019;TERRASCOPE_S2_FCOVER_V2;0.071666667
Budrio_campo_safe_half;30/11/2019;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;05/12/2019;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;10/12/2019;TERRASCOPE_S2_FCOVER_V2;0.042741935
Budrio_campo_safe_half;15/12/2019;TERRASCOPE_S2_FCOVER_V2;0.052258065
Budrio_campo_safe_half;25/12/2019;TERRASCOPE_S2_FCOVER_V2;0.060967742
Budrio_campo_safe_half;30/12/2019;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;04/01/2020;TERRASCOPE_S2_FCOVER_V2;0.060483871
Budrio_campo_safe_half;09/01/2020;TERRASCOPE_S2_FCOVER_V2;0.047258065
Budrio_campo_safe_half;14/01/2020;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;19/01/2020;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;24/01/2020;TERRASCOPE_S2_FCOVER_V2;0.054193548
Budrio_campo_safe_half;29/01/2020;TERRASCOPE_S2_FCOVER_V2;0.06
Budrio_campo_safe_half;08/02/2020;TERRASCOPE_S2_FCOVER_V2;0.094516129
Budrio_campo_safe_half;13/02/2020;TERRASCOPE_S2_FCOVER_V2;0.051612903
Budrio_campo_safe_half;18/02/2020;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;28/02/2020;TERRASCOPE_S2_FCOVER_V2;0.061290323
Budrio_campo_safe_half;04/03/2020;TERRASCOPE_S2_FCOVER_V2;0.064677419
Budrio_campo_safe_half;09/03/2020;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;14/03/2020;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;19/03/2020;TERRASCOPE_S2_FCOVER_V2;0.044193548
Budrio_campo_safe_half;24/03/2020;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;29/03/2020;TERRASCOPE_S2_FCOVER_V2;0.059677419
Budrio_campo_safe_half;03/04/2020;TERRASCOPE_S2_FCOVER_V2;0.049677419
Budrio_campo_safe_half;08/04/2020;TERRASCOPE_S2_FCOVER_V2;0.039516129
Budrio_campo_safe_half;23/04/2020;TERRASCOPE_S2_FCOVER_V2;0.04983871
Budrio_campo_safe_half;03/05/2020;TERRASCOPE_S2_FCOVER_V2;0.0972
Budrio_campo_safe_half;08/05/2020;TERRASCOPE_S2_FCOVER_V2;0.052580645
Budrio_campo_safe_half;23/05/2020;TERRASCOPE_S2_FCOVER_V2;0.214032258
Budrio_campo_safe_half;02/06/2020;TERRASCOPE_S2_FCOVER_V2;0.558548387
Budrio_campo_safe_half;07/06/2020;TERRASCOPE_S2_FCOVER_V2;0.6542
Budrio_campo_safe_half;12/06/2020;TERRASCOPE_S2_FCOVER_V2;0.735483871
Budrio_campo_safe_half;17/06/2020;TERRASCOPE_S2_FCOVER_V2;0.805322581
Budrio_campo_safe_half;22/06/2020;TERRASCOPE_S2_FCOVER_V2;0.780322581
Budrio_campo_safe_half;27/06/2020;TERRASCOPE_S2_FCOVER_V2;0.760967742
Budrio_campo_safe_half;02/07/2020;TERRASCOPE_S2_FCOVER_V2;0.757580645
Budrio_campo_safe_half;07/07/2020;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;12/07/2020;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;22/07/2020;TERRASCOPE_S2_FCOVER_V2;0.685483871
Budrio_campo_safe_half;27/07/2020;TERRASCOPE_S2_FCOVER_V2;0.753870968
Budrio_campo_safe_half;01/08/2020;TERRASCOPE_S2_FCOVER_V2;0.670322581
Budrio_campo_safe_half;06/08/2020;TERRASCOPE_S2_FCOVER_V2;0.747258065
Budrio_campo_safe_half;11/08/2020;TERRASCOPE_S2_FCOVER_V2;0.679516129
Budrio_campo_safe_half;16/08/2020;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;21/08/2020;TERRASCOPE_S2_FCOVER_V2;0.656290323
Budrio_campo_safe_half;26/08/2020;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;05/09/2020;TERRASCOPE_S2_FCOVER_V2;0.284193548
Budrio_campo_safe_half;10/09/2020;TERRASCOPE_S2_FCOVER_V2;0.036935484
Budrio_campo_safe_half;15/09/2020;TERRASCOPE_S2_FCOVER_V2;0.028387097
Budrio_campo_safe_half;20/09/2020;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;25/09/2020;TERRASCOPE_S2_FCOVER_V2;0.031290323
Budrio_campo_safe_half;30/09/2020;TERRASCOPE_S2_FCOVER_V2;0.036774194
Budrio_campo_safe_half;10/10/2020;TERRASCOPE_S2_FCOVER_V2;0.031774194
Budrio_campo_safe_half;15/10/2020;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;20/10/2020;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;25/10/2020;TERRASCOPE_S2_FCOVER_V2;0.03516129
Budrio_campo_safe_half;09/11/2020;TERRASCOPE_S2_FCOVER_V2;0.037580645
Budrio_campo_safe_half;19/11/2020;TERRASCOPE_S2_FCOVER_V2;0.040483871
Budrio_campo_safe_half;24/11/2020;TERRASCOPE_S2_FCOVER_V2;0.034354839
Budrio_campo_safe_half;29/11/2020;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;09/12/2020;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;29/12/2020;TERRASCOPE_S2_FCOVER_V2;0.046451613
Budrio_campo_safe_half;03/01/2021;TERRASCOPE_S2_FCOVER_V2;0.000806452
Budrio_campo_safe_half;08/01/2021;TERRASCOPE_S2_FCOVER_V2;0.052258065
Budrio_campo_safe_half;13/01/2021;TERRASCOPE_S2_FCOVER_V2;0.040645161
Budrio_campo_safe_half;18/01/2021;TERRASCOPE_S2_FCOVER_V2;0.045967742
Budrio_campo_safe_half;23/01/2021;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;17/02/2021;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;22/02/2021;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;27/02/2021;TERRASCOPE_S2_FCOVER_V2;0.055
Budrio_campo_safe_half;04/03/2021;TERRASCOPE_S2_FCOVER_V2;0.044193548
Budrio_campo_safe_half;09/03/2021;TERRASCOPE_S2_FCOVER_V2;0.054193548
Budrio_campo_safe_half;19/03/2021;TERRASCOPE_S2_FCOVER_V2;0.053387097
Budrio_campo_safe_half;24/03/2021;TERRASCOPE_S2_FCOVER_V2;0.042419355
Budrio_campo_safe_half;29/03/2021;TERRASCOPE_S2_FCOVER_V2;0.046290323
Budrio_campo_safe_half;08/04/2021;TERRASCOPE_S2_FCOVER_V2;0.045645161
Budrio_campo_safe_half;18/04/2021;TERRASCOPE_S2_FCOVER_V2;0.041923077
Budrio_campo_safe_half;23/04/2021;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;03/05/2021;TERRASCOPE_S2_FCOVER_V2;0.068548387
Budrio_campo_safe_half;13/05/2021;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;18/05/2021;TERRASCOPE_S2_FCOVER_V2;0.046935484
Budrio_campo_safe_half;23/05/2021;TERRASCOPE_S2_FCOVER_V2;0.042419355
Budrio_campo_safe_half;28/05/2021;TERRASCOPE_S2_FCOVER_V2;0.1
Budrio_campo_safe_half;02/06/2021;TERRASCOPE_S2_FCOVER_V2;0.068548387
Budrio_campo_safe_half;07/06/2021;TERRASCOPE_S2_FCOVER_V2;0.189193548
Budrio_campo_safe_half;12/06/2021;TERRASCOPE_S2_FCOVER_V2;0.238709677
Budrio_campo_safe_half;17/06/2021;TERRASCOPE_S2_FCOVER_V2;0.195806452
Budrio_campo_safe_half;22/06/2021;TERRASCOPE_S2_FCOVER_V2;0.214193548
Budrio_campo_safe_half;27/06/2021;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;02/07/2021;TERRASCOPE_S2_FCOVER_V2;0.29516129
Budrio_campo_safe_half;07/07/2021;TERRASCOPE_S2_FCOVER_V2;0.21483871
Budrio_campo_safe_half;12/07/2021;TERRASCOPE_S2_FCOVER_V2;0.21983871
Budrio_campo_safe_half;22/07/2021;TERRASCOPE_S2_FCOVER_V2;0.210967742
Budrio_campo_safe_half;01/08/2021;TERRASCOPE_S2_FCOVER_V2;0.135967742
Budrio_campo_safe_half;06/08/2021;TERRASCOPE_S2_FCOVER_V2;0.088225806
Budrio_campo_safe_half;11/08/2021;TERRASCOPE_S2_FCOVER_V2;0.070967742
Budrio_campo_safe_half;16/08/2021;TERRASCOPE_S2_FCOVER_V2;0.069032258
Budrio_campo_safe_half;21/08/2021;TERRASCOPE_S2_FCOVER_V2;0.066774194
Budrio_campo_safe_half;26/08/2021;TERRASCOPE_S2_FCOVER_V2;0.050645161
Budrio_campo_safe_half;31/08/2021;TERRASCOPE_S2_FCOVER_V2;0.046935484
Budrio_campo_safe_half;05/09/2021;TERRASCOPE_S2_FCOVER_V2;0.043064516
Budrio_campo_safe_half;10/09/2021;TERRASCOPE_S2_FCOVER_V2;0.04483871
Budrio_campo_safe_half;20/09/2021;TERRASCOPE_S2_FCOVER_V2;0.029032258
Budrio_campo_safe_half;30/09/2021;TERRASCOPE_S2_FCOVER_V2;0.04
Budrio_campo_safe_half;10/10/2021;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;15/10/2021;TERRASCOPE_S2_FCOVER_V2;0.036451613
Budrio_campo_safe_half;20/10/2021;TERRASCOPE_S2_FCOVER_V2;0.036774194
Budrio_campo_safe_half;30/10/2021;TERRASCOPE_S2_FCOVER_V2;0.041774194
Budrio_campo_safe_half;04/11/2021;TERRASCOPE_S2_FCOVER_V2;0.073064516
Budrio_campo_safe_half;19/11/2021;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;24/11/2021;TERRASCOPE_S2_FCOVER_V2;0.230483871
Budrio_campo_safe_half;29/11/2021;TERRASCOPE_S2_FCOVER_V2;0.120806452
Budrio_campo_safe_half;14/12/2021;TERRASCOPE_S2_FCOVER_V2;0.373709677
Budrio_campo_safe_half;19/12/2021;TERRASCOPE_S2_FCOVER_V2;0.376290323
Budrio_campo_safe_half;08/01/2022;TERRASCOPE_S2_FCOVER_V2;0.586129032
Budrio_campo_safe_half;13/01/2022;TERRASCOPE_S2_FCOVER_V2;0.558387097
Budrio_campo_safe_half;18/01/2022;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;23/01/2022;TERRASCOPE_S2_FCOVER_V2;0.33016129
Budrio_campo_safe_half;02/02/2022;TERRASCOPE_S2_FCOVER_V2;0.554354839
Budrio_campo_safe_half;07/02/2022;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;17/02/2022;TERRASCOPE_S2_FCOVER_V2;0.601774194
Budrio_campo_safe_half;22/02/2022;TERRASCOPE_S2_FCOVER_V2;0.639032258
Budrio_campo_safe_half;04/03/2022;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;09/03/2022;TERRASCOPE_S2_FCOVER_V2;0.681451613
Budrio_campo_safe_half;14/03/2022;TERRASCOPE_S2_FCOVER_V2;0.203548387
Budrio_campo_safe_half;19/03/2022;TERRASCOPE_S2_FCOVER_V2;0.710833333
Budrio_campo_safe_half;24/03/2022;TERRASCOPE_S2_FCOVER_V2;0.741774194
Budrio_campo_safe_half;03/04/2022;TERRASCOPE_S2_FCOVER_V2;0.60516129
Budrio_campo_safe_half;08/04/2022;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;13/04/2022;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;18/04/2022;TERRASCOPE_S2_FCOVER_V2;0.871451613
Budrio_campo_safe_half;28/04/2022;TERRASCOPE_S2_FCOVER_V2;0.647903226
Budrio_campo_safe_half;03/05/2022;TERRASCOPE_S2_FCOVER_V2;0.874193548
Budrio_campo_safe_half;08/05/2022;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;13/05/2022;TERRASCOPE_S2_FCOVER_V2;0.852258065
Budrio_campo_safe_half;18/05/2022;TERRASCOPE_S2_FCOVER_V2;0.763548387
Budrio_campo_safe_half;23/05/2022;TERRASCOPE_S2_FCOVER_V2;0.749354839
Budrio_campo_safe_half;28/05/2022;TERRASCOPE_S2_FCOVER_V2;0.598225806
Budrio_campo_safe_half;02/06/2022;TERRASCOPE_S2_FCOVER_V2;0.547258065
Budrio_campo_safe_half;07/06/2022;TERRASCOPE_S2_FCOVER_V2;0.402096774
Budrio_campo_safe_half;12/06/2022;TERRASCOPE_S2_FCOVER_V2;0.228387097
Budrio_campo_safe_half;27/06/2022;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;02/07/2022;TERRASCOPE_S2_FCOVER_V2;0.068870968
Budrio_campo_safe_half;07/07/2022;TERRASCOPE_S2_FCOVER_V2;NaN
Budrio_campo_safe_half;12/07/2022;TERRASCOPE_S2_FCOVER_V2;0.067741935
Budrio_campo_safe_half;17/07/2022;TERRASCOPE_S2_FCOVER_V2;0.04483871
Budrio_campo_safe_half;22/07/2022;TERRASCOPE_S2_FCOVER_V2;0.046935484
Budrio_campo_safe_half;01/08/2022;TERRASCOPE_S2_FCOVER_V2;0.03
Budrio_campo_safe_half;06/08/2022;TERRASCOPE_S2_FCOVER_V2;0.02516129
