Date	Angle[°]	Geometry	Orb	Pass	VV_norm[dB]	VH_norm[dB]	CR
2016-12-12 06:00:00	41.29645538330078	budrio-half	95	DESCENDING	-6.3416903766906785	-16.667397382018798	0.09277464462847419
2016-12-13 18:00:00	37.379146575927734	budrio-half	117	ASCENDING	-5.809069544805082	-15.16384920093732	0.11601710771532409
2016-12-17 06:00:00	31.270641326904297	budrio-half	168	DESCENDING	-6.682323668199839	-15.650654166945836	0.1268139266296867
2016-12-18 06:00:00	41.07002258300781	budrio-half	95	DESCENDING	-9.657964818489392	-20.548614953995283	0.08145823325431137
2016-12-19 18:00:00	37.35407638549805	budrio-half	117	ASCENDING	-6.492755713477246	-15.929416229998175	0.11385023944658097
2016-12-23 06:00:00	31.353788375854492	budrio-half	168	DESCENDING	-9.549852927407823	-18.070018072541096	0.1405994058681784
2016-12-24 06:00:00	41.29643249511719	budrio-half	95	DESCENDING	-10.506217985123921	-20.414133053309737	0.10214297271530481
2016-12-25 18:00:00	37.37882614135742	budrio-half	117	ASCENDING	-7.7431604971349675	-16.679416976005328	0.12775395448024524
2016-12-29 06:00:00	31.26996612548828	budrio-half	168	DESCENDING	-11.559416175455645	-19.460793058477087	0.16212960017540734
2016-12-30 06:00:00	41.0991325378418	budrio-half	95	DESCENDING	-11.307331884687136	-23.623679751627712	0.058663127575190356
2016-12-31 18:00:00	37.35459518432617	budrio-half	117	ASCENDING	-12.514869195167188	-23.260813314292562	0.08421812885146922
2017-01-04 06:00:00	31.353961944580078	budrio-half	168	DESCENDING	-13.14504928063812	-23.100784999290553	0.10102443451029147
2017-01-05 06:00:00	41.29590606689453	budrio-half	95	DESCENDING	-13.2141675700049	-23.66426421701826	0.09015510744479185
2017-01-06 18:00:00	37.378639221191406	budrio-half	117	ASCENDING	-12.223544353089864	-25.355172123070442	0.04862249305946057
2017-01-10 06:00:00	31.27047348022461	budrio-half	168	DESCENDING	-15.011054468278868	-24.160935107458894	0.1216219426572598
2017-01-11 06:00:00	41.10022735595703	budrio-half	95	DESCENDING	-13.916421354259139	-24.099010932262477	0.09588287379459791
2017-01-12 18:00:00	37.35502624511719	budrio-half	117	ASCENDING	-13.719562781693078	-26.110432708720065	0.057665094396769964
2017-01-16 06:00:00	31.346935272216797	budrio-half	168	DESCENDING	-20.168937904838028	-46.7470219913767	0.002198829684389885
2017-01-18 18:00:00	37.37909698486328	budrio-half	117	ASCENDING	-13.551818545760419	-26.097103048222674	0.055650817670716966
2017-01-23 06:00:00	41.10102462768555	budrio-half	95	DESCENDING	-15.243109324129572	-23.266946002502735	0.15762181794164518
2017-01-24 18:00:00	37.35554122924805	budrio-half	117	ASCENDING	-13.032240932836414	-24.67526202005015	0.06850115453822496
2017-01-28 06:00:00	31.347742080688477	budrio-half	168	DESCENDING	-14.788789582438877	-26.352775218552146	0.06975919115494626
2017-01-29 06:00:00	41.29753494262695	budrio-half	95	DESCENDING	-14.60279784771362	-25.17854865405376	0.08758402896701253
2017-01-30 18:00:00	37.37971115112305	budrio-half	117	ASCENDING	-12.322694380083085	-24.43244809576062	0.06152117598018385
2017-02-03 06:00:00	31.27130699157715	budrio-half	168	DESCENDING	-11.55552404964915	-19.235771936571894	0.1705985011886534
2017-02-04 06:00:00	41.100563049316406	budrio-half	95	DESCENDING	-7.492865533256711	-18.127084094621008	0.08641281317735075
2017-02-05 18:00:00	37.356101989746094	budrio-half	117	ASCENDING	-4.967196517414568	-14.38684736750383	0.11429702198875168
2017-02-09 06:00:00	31.34766960144043	budrio-half	168	DESCENDING	-9.137171812140458	-19.96942574100036	0.08256093584246946
2017-02-10 06:00:00	41.30344772338867	budrio-half	95	DESCENDING	-7.099959997173966	-17.787843954872773	0.08535158770203399
2017-02-11 18:00:00	37.380069732666016	budrio-half	117	ASCENDING	-5.148376931153686	-15.458131970703876	0.0931160395369899
2017-02-15 06:00:00	31.27321434020996	budrio-half	168	DESCENDING	-10.057283186230906	-19.751531587647314	0.10729393167602098
2017-02-16 06:00:00	41.10194396972656	budrio-half	95	DESCENDING	-10.65532091109419	-23.468627066031075	0.05232019868037355
2017-02-17 18:00:00	37.355770111083984	budrio-half	117	ASCENDING	-9.928933992332409	-21.60209117033426	0.06802746416103889
2017-02-21 06:00:00	31.350313186645508	budrio-half	168	DESCENDING	-10.871044953610115	-20.20931758930438	0.11645891413747028
2017-02-22 06:00:00	41.30021667480469	budrio-half	95	DESCENDING	-11.46214481217804	-23.451044666621208	0.06325720728957529
2017-02-23 18:00:00	37.380859375	budrio-half	117	ASCENDING	-10.027338254375804	-22.375406443421635	0.05823622041400798
2017-02-27 06:00:00	31.275793075561523	budrio-half	168	DESCENDING	-10.633096887843612	-19.248308683852034	0.13755577256698476
2017-02-28 06:00:00	41.097476959228516	budrio-half	95	DESCENDING	-11.509523937170298	-22.741025219576766	0.0753095186492094
2017-03-01 18:00:00	37.35702133178711	budrio-half	117	ASCENDING	-10.87840595952659	-22.92574210706406	0.06241175360055615
2017-03-05 06:00:00	31.35264778137207	budrio-half	168	DESCENDING	-13.49930274630901	-23.02831386463277	0.11145482855855288
2017-03-06 06:00:00	41.30167007446289	budrio-half	95	DESCENDING	-13.04972321052161	-22.022913672120957	0.1266720951567461
2017-03-07 18:00:00	37.38161087036133	budrio-half	117	ASCENDING	-7.225087422209414	-19.122892240316126	0.06459806634687254
2017-03-11 06:00:00	31.27829360961914	budrio-half	168	DESCENDING	-11.235664677536557	-23.113085438624637	0.06490197665709055
2017-03-12 06:00:00	41.09964370727539	budrio-half	95	DESCENDING	-10.564964501520823	-25.05963021316608	0.035524946195379964
2017-03-13 18:00:00	37.532222747802734	budrio-half	117	ASCENDING	-12.395473400172758	-23.70568008263963	0.0739570077787314
2017-03-17 06:00:00	31.365625381469727	budrio-half	168	DESCENDING	-12.517469329732979	-22.21367922457313	0.10724548325428165
2017-03-18 06:00:00	41.30402755737305	budrio-half	95	DESCENDING	-9.978203288915182	-22.82437357158461	0.05192577315478834
2017-03-19 18:00:00	37.3837890625	budrio-half	117	ASCENDING	-14.289491758793172	-24.483816082097054	0.09562414557883854
2017-03-23 06:00:00	31.27997589111328	budrio-half	168	DESCENDING	-11.461285400560461	-21.582312264928873	0.09725172504697195
2017-03-24 06:00:00	41.10116195678711	budrio-half	95	DESCENDING	-10.288542443396238	-25.06037166084477	0.033328600550255896
2017-03-25 18:00:00	37.5330924987793	budrio-half	117	ASCENDING	-12.982485733655885	-23.82380943247759	0.08238869618293485
2017-03-29 07:00:00	31.36795997619629	budrio-half	168	DESCENDING	-10.844761253379607	-23.536400996827552	0.05380665891111523
2017-03-30 07:00:00	41.30574035644531	budrio-half	95	DESCENDING	-10.471523609033703	-24.52264662168721	0.03934483231665078
2017-03-31 19:00:00	37.3843879699707	budrio-half	117	ASCENDING	-11.934904610714394	-22.206772289613895	0.0939319270417697
2017-04-04 07:00:00	31.282550811767578	budrio-half	168	DESCENDING	-12.345557496806496	-21.28146048799075	0.12776435325101848
2017-04-05 07:00:00	41.10330581665039	budrio-half	95	DESCENDING	-8.76861156133832	-21.15857275518931	0.05767716170808771
