2017-10-04 16:57,         NaN
2017-10-05 16:48,         NaN
2017-10-07 05:24,         NaN
2017-10-08 05:16,       0.979
2017-10-08 17:13,         NaN
2017-10-09 05:07,         NaN
2017-10-09 17:05,       0.452
2017-10-10 05:00,         NaN
2017-10-10 16:56,         NaN
2017-10-11 16:49,         NaN
2017-10-13 05:25,       0.445
2017-10-14 05:16,       0.412
2017-10-14 17:13,         NaN
2017-10-15 05:08,         NaN
2017-10-15 17:04,       0.250
2017-10-16 04:59,         NaN
2017-10-16 16:57,         NaN
2017-10-17 16:48,         NaN
2017-10-19 05:24,       0.393
2017-10-20 05:16,       0.405
2017-10-20 17:13,         NaN
2017-10-21 05:07,         NaN
2017-10-21 17:05,       0.306
2017-10-22 05:00,         NaN
2017-10-22 16:56,         NaN
2017-10-23 16:49,         NaN
2017-10-25 05:25,       0.291
2017-10-26 05:16,       0.332
2017-10-26 17:13,         NaN
2017-10-27 05:08,         NaN
2017-10-27 17:04,       0.278
2017-10-28 04:59,         NaN
2017-10-28 16:57,         NaN
2017-10-29 16:48,         NaN
2017-10-31 05:24,       0.324
2017-11-01 05:16,       0.304
2017-11-01 17:13,         NaN
2017-11-02 05:07,         NaN
2017-11-02 17:05,       0.235
2017-11-03 05:00,         NaN
2017-11-03 16:56,         NaN
2017-11-04 16:49,         NaN
2017-11-06 05:25,       0.979
2017-11-07 05:16,         NaN
2017-11-07 17:13,         NaN
2017-11-08 05:08,         NaN
2017-11-08 17:04,         NaN
2017-11-09 04:59,         NaN
2017-11-09 16:57,         NaN
2017-11-10 16:48,         NaN
2017-11-12 05:24,       1.000
2017-11-13 05:16,         NaN
2017-11-13 17:13,         NaN
2017-11-14 05:07,         NaN
2017-11-14 17:05,         NaN
2017-11-15 05:00,         NaN
2017-11-15 16:56,         NaN
2017-11-16 16:49,         NaN
2017-11-18 05:25,       0.957
2017-11-19 17:13,         NaN
2017-11-20 05:08,         NaN
2017-11-20 17:04,       0.979
2017-11-21 04:59,         NaN
2017-11-21 16:57,         NaN
2017-11-22 16:48,         NaN
2017-11-24 05:24,       0.952
2017-11-25 05:16,       0.992
2017-11-25 17:13,         NaN
2017-11-26 05:07,         NaN
2017-11-26 17:05,         NaN
2017-11-27 05:00,         NaN
2017-11-27 16:56,         NaN
2017-11-28 16:49,         NaN
2017-11-30 05:25,       0.928
2017-12-01 05:16,         NaN
2017-12-01 17:13,         NaN
2017-12-02 05:08,         NaN
2017-12-02 17:04,         NaN
2017-12-03 04:59,         NaN
2017-12-03 16:57,         NaN
2017-12-04 16:48,         NaN
2017-12-06 05:24,         NaN
2017-12-07 05:16,         NaN
2017-12-07 17:13,         NaN
2017-12-08 05:07,         NaN
2017-12-08 17:05,       0.703
2017-12-09 05:00,         NaN
2017-12-09 16:56,         NaN
2017-12-10 16:49,         NaN
2017-12-12 05:25,       0.727
2017-12-13 05:16,       0.635
2017-12-13 17:13,         NaN
2017-12-14 05:08,         NaN
2017-12-14 17:04,       0.669
2017-12-15 04:59,         NaN
2017-12-15 16:57,         NaN
2017-12-16 16:48,         NaN
2017-12-18 05:24,         NaN
2017-12-19 05:16,         NaN
2017-12-19 17:13,         NaN
2017-12-20 05:07,         NaN
2017-12-20 17:05,         NaN
2017-12-21 16:56,         NaN
2017-12-22 16:49,         NaN
2017-12-24 05:25,         NaN
2017-12-25 05:16,         NaN
2017-12-25 17:13,         NaN
2017-12-26 05:08,         NaN
2017-12-26 17:04,       0.382
2017-12-27 04:59,         NaN
2017-12-27 16:57,         NaN
2017-12-28 16:48,         NaN
2017-12-30 05:24,         NaN
2017-12-31 05:16,         NaN
2017-12-31 17:12,         NaN
2018-01-01 05:07,         NaN
2018-01-01 17:05,       0.852
2018-01-02 05:00,         NaN
2018-01-02 16:56,         NaN
2018-01-03 16:49,         NaN
2018-01-05 05:25,       0.287
2018-01-06 05:16,       0.423
2018-01-06 17:13,         NaN
2018-01-07 05:08,         NaN
2018-01-07 17:04,       0.696
2018-01-08 04:59,         NaN
2018-01-08 16:57,         NaN
2018-01-09 16:48,         NaN
2018-01-11 05:24,       0.900
2018-01-12 05:16,       0.842
2018-01-12 17:12,         NaN
2018-01-13 05:07,         NaN
2018-01-13 17:05,       0.743
2018-01-14 05:00,         NaN
2018-01-14 16:56,         NaN
2018-01-15 16:49,         NaN
2018-01-17 05:25,       0.645
2018-01-18 05:16,       0.206
2018-01-18 17:13,         NaN
2018-01-19 05:08,         NaN
2018-01-19 17:04,       0.207
2018-01-20 04:59,         NaN
2018-01-20 16:57,         NaN
2018-01-21 16:48,         NaN
2018-01-23 05:24,         NaN
2018-01-24 05:16,         NaN
2018-01-24 17:13,         NaN
2018-01-25 05:07,         NaN
2018-01-25 17:05,       0.140
2018-01-26 05:00,         NaN
2018-01-26 16:56,         NaN
2018-01-27 16:49,         NaN
2018-01-29 05:25,       0.187
2018-01-30 05:16,       0.267
2018-01-30 17:13,         NaN
2018-01-31 05:08,         NaN
2018-01-31 17:05,       0.215
2018-02-01 04:59,         NaN
2018-02-01 16:57,         NaN
2018-02-02 16:48,         NaN
2018-02-04 05:24,         NaN
2018-02-05 05:16,         NaN
2018-02-05 17:13,         NaN
2018-02-06 05:07,         NaN
2018-02-06 17:05,         NaN
2018-02-07 16:56,         NaN
2018-02-08 16:49,         NaN
2018-02-10 05:25,       0.918
2018-02-11 05:16,         NaN
2018-02-11 17:13,         NaN
2018-02-12 05:08,         NaN
2018-02-12 17:04,         NaN
2018-02-13 16:57,         NaN
2018-02-14 16:48,         NaN
2018-02-16 05:24,         NaN
2018-02-17 05:16,         NaN
2018-02-17 17:13,         NaN
2018-02-18 05:07,         NaN
2018-02-18 17:05,         NaN
2018-02-19 16:56,         NaN
2018-02-20 16:49,         NaN
