Date	Angle[°]	Geometry	Orb	Pass	VV_norm[dB]	VH_norm[dB]	CR
2015-10-13 19:00:00	45.19314956665039	sanlorenzo2_clip	15	ASCENDING	-8.976764560862556	-15.076686431753895	0.24547530760307623
2015-10-20 19:00:00	35.66736602783203	sanlorenzo2_clip	117	ASCENDING	-10.10725983623161	-17.31130460660035	0.1903686906992592
2015-10-24 07:00:00	31.459087371826172	sanlorenzo2_clip	168	DESCENDING	-10.461944718836564	-17.70750677310131	0.1885574926783347
2015-10-25 18:00:00	45.24128341674805	sanlorenzo2_clip	15	ASCENDING	-10.074768691016766	-17.751074037748744	0.17075344140969523
2015-10-31 06:00:00	41.33832931518555	sanlorenzo2_clip	95	DESCENDING	-8.99240301499162	-16.78209994155027	0.16635287360697074
2015-11-01 18:00:00	35.664764404296875	sanlorenzo2_clip	117	ASCENDING	-10.272447698417471	-17.441107451626085	0.19192609394101778
2015-11-05 06:00:00	31.455764770507812	sanlorenzo2_clip	168	DESCENDING	-9.758722948698964	-17.299544525332067	0.1761642756100089
2015-11-06 18:00:00	44.72373580932617	sanlorenzo2_clip	15	ASCENDING	-10.154575414418186	-17.99046557783397	0.16459285695565976
2015-11-12 06:00:00	41.8546142578125	sanlorenzo2_clip	95	DESCENDING	-10.271300024148271	-17.845588313998142	0.17481197161169537
2015-11-17 06:00:00	31.421274185180664	sanlorenzo2_clip	168	DESCENDING	-10.272359553989888	-17.77604335112044	0.17767716673990178
2015-11-18 18:00:00	44.86325454711914	sanlorenzo2_clip	15	ASCENDING	-10.223673907906612	-18.208944944564497	0.15902774339013184
2015-11-24 06:00:00	41.853790283203125	sanlorenzo2_clip	95	DESCENDING	-9.240020460569072	-17.37839919375364	0.15351899783478767
2015-11-25 18:00:00	35.6723747253418	sanlorenzo2_clip	117	ASCENDING	-10.824030139010683	-17.774668065806956	0.2018069911508662
2015-11-29 06:00:00	31.419452667236328	sanlorenzo2_clip	168	DESCENDING	-11.643843702130807	-19.533711517963877	0.16255982325656512
2015-11-30 18:00:00	44.6942024230957	sanlorenzo2_clip	15	ASCENDING	-11.260148724569937	-18.473148825466453	0.1899765470900154
2015-12-06 06:00:00	41.870792388916016	sanlorenzo2_clip	95	DESCENDING	-10.830685551330168	-18.726999361987858	0.16231872359556893
2015-12-07 18:00:00	35.67090606689453	sanlorenzo2_clip	117	ASCENDING	-11.211077155122581	-18.727343962645286	0.17716311969643564
2015-12-12 18:00:00	44.861297607421875	sanlorenzo2_clip	15	ASCENDING	-11.774956183005697	-19.109002923138426	0.1847546279787153
2015-12-18 06:00:00	41.851890563964844	sanlorenzo2_clip	95	DESCENDING	-10.579323874273888	-17.548097302281043	0.2009660318092784
2015-12-19 18:00:00	35.66841125488281	sanlorenzo2_clip	117	ASCENDING	-11.311578092760833	-18.641453930785406	0.1849321489124168
2015-12-23 06:00:00	31.41847801208496	sanlorenzo2_clip	168	DESCENDING	-10.135823011033928	-16.819430866897257	0.2146046927422689
2015-12-24 18:00:00	44.691375732421875	sanlorenzo2_clip	15	ASCENDING	-10.883187408540795	-17.53215823629921	0.21632310961210902
2015-12-30 06:00:00	41.871280670166016	sanlorenzo2_clip	95	DESCENDING	-10.663267529866825	-17.964783150994364	0.1861437410192695
2016-01-04 06:00:00	31.41998863220215	sanlorenzo2_clip	168	DESCENDING	-9.367541486507953	-16.578284844901432	0.19007529104750528
2016-01-11 06:00:00	41.8544921875	sanlorenzo2_clip	95	DESCENDING	-9.923820038448955	-16.454730169530425	0.2222844010584729
2016-01-12 18:00:00	35.66899490356445	sanlorenzo2_clip	117	ASCENDING	-10.131047787522611	-17.428899057365296	0.1863008657179633
2016-01-16 06:00:00	31.420663833618164	sanlorenzo2_clip	168	DESCENDING	-11.163141237376625	-19.21367429451713	0.15665587774064071
2016-01-17 18:00:00	44.691551208496094	sanlorenzo2_clip	15	ASCENDING	-11.800816086371276	-20.507914507309444	0.13467598416635854
2016-01-23 06:00:00	41.87394714355469	sanlorenzo2_clip	95	DESCENDING	-13.196236188549834	-21.47787542656345	0.1485374883941002
2016-01-24 18:00:00	35.66960906982422	sanlorenzo2_clip	117	ASCENDING	-11.724241837740204	-18.27447669883247	0.22129750314129734
2016-01-28 06:00:00	31.419708251953125	sanlorenzo2_clip	168	DESCENDING	-10.99619527101159	-17.00766106071559	0.2505263557437897
2016-01-28 06:00:00	31.419708251953125	sanlorenzo2_clip	168	DESCENDING	-11.048265956015529	-17.031216078963325	0.2521767177005503
2016-01-29 18:00:00	44.860538482666016	sanlorenzo2_clip	15	ASCENDING	-11.434626805987381	-18.38057641367844	0.20202496455004978
2016-01-29 18:00:00	44.86053466796875	sanlorenzo2_clip	15	ASCENDING	-11.407454148933018	-18.38452890619366	0.20058226184203767
2016-02-04 06:00:00	41.855594635009766	sanlorenzo2_clip	95	DESCENDING	-10.340981793781543	-17.25848801428542	0.20335243538020603
2016-02-04 06:00:00	41.855594635009766	sanlorenzo2_clip	95	DESCENDING	-10.36290985318079	-17.32081472596715	0.20146959468295464
2016-02-05 18:00:00	35.67041015625	sanlorenzo2_clip	117	ASCENDING	-10.998237107761227	-18.746763326350187	0.16793738181348533
2016-02-09 06:00:00	31.42144203186035	sanlorenzo2_clip	168	DESCENDING	-10.086697791264841	-17.00659745874468	0.20324039638367802
2016-02-10 18:00:00	44.69405746459961	sanlorenzo2_clip	15	ASCENDING	-10.664857664379586	-18.308005552733544	0.1720620968497821
2016-02-16 06:00:00	41.87437057495117	sanlorenzo2_clip	95	DESCENDING	-10.301456358974674	-17.008998904183223	0.21342522378982767
2016-02-17 18:00:00	35.59678268432617	sanlorenzo2_clip	117	ASCENDING	-10.118375126077353	-16.500476488942056	0.2300328518770071
2016-02-21 06:00:00	31.424116134643555	sanlorenzo2_clip	168	DESCENDING	-10.349547343183293	-18.128410800376244	0.16676835859966627
2016-02-28 06:00:00	41.858726501464844	sanlorenzo2_clip	95	DESCENDING	-10.117917710397165	-16.38541566162649	0.2361838539037571
2016-02-29 18:00:00	35.67280197143555	sanlorenzo2_clip	117	ASCENDING	-10.228978162142083	-16.38064742333319	0.24256775785827206
2016-03-04 06:00:00	31.425636291503906	sanlorenzo2_clip	168	DESCENDING	-10.919201504710157	-18.341065458726238	0.18105628480643732
2016-03-05 18:00:00	44.69601821899414	sanlorenzo2_clip	15	ASCENDING	-10.578987848685035	-16.804395474534186	0.23848399455035735
2016-03-11 06:00:00	41.877933502197266	sanlorenzo2_clip	95	DESCENDING	-11.312375111744661	-18.529355851761228	0.18980249891709725
2016-03-12 18:00:00	35.67369842529297	sanlorenzo2_clip	117	ASCENDING	-11.154186524820924	-18.375054542686037	0.18963268673260933
2016-03-16 06:00:00	31.427764892578125	sanlorenzo2_clip	168	DESCENDING	-11.421346763371094	-19.4773849254044	0.15645742698581072
2016-03-17 18:00:00	44.864463806152344	sanlorenzo2_clip	15	ASCENDING	-11.91498191233372	-19.192379451219885	0.18718034616538598
2016-03-23 06:00:00	41.88859176635742	sanlorenzo2_clip	95	DESCENDING	-11.515738952153248	-18.884627274208302	0.18327835059861952
2016-03-24 18:00:00	35.674827575683594	sanlorenzo2_clip	117	ASCENDING	-11.881923836867983	-18.72351824669806	0.20693814846782801
2016-03-28 07:00:00	31.429780960083008	sanlorenzo2_clip	168	DESCENDING	-11.331554273299778	-17.70931402458594	0.23026292909523832
2016-03-29 19:00:00	44.697914123535156	sanlorenzo2_clip	15	ASCENDING	-12.07496148081823	-19.059835043750752	0.20022239119070984
2016-04-04 07:00:00	41.88105773925781	sanlorenzo2_clip	95	DESCENDING	-12.62539256522254	-19.282689372738915	0.21590878786996098
2016-04-05 19:00:00	35.676082611083984	sanlorenzo2_clip	117	ASCENDING	-12.849237814269133	-19.06032632980079	0.23927159709993898
2016-04-09 07:00:00	31.428464889526367	sanlorenzo2_clip	168	DESCENDING	-12.195054258641296	-18.372220955278582	0.24114781451701625
2016-04-10 19:00:00	44.868690490722656	sanlorenzo2_clip	15	ASCENDING	-12.687042826821427	-19.358442827166314	0.21520878715586603
2016-04-16 07:00:00	41.88795852661133	sanlorenzo2_clip	95	DESCENDING	-12.455827868894765	-18.33511653439985	0.2582683175789334
2016-04-17 19:00:00	35.67856216430664	sanlorenzo2_clip	117	ASCENDING	-13.165568483954237	-19.065926962737116	0.2570183623885349
2016-04-21 07:00:00	31.43077278137207	sanlorenzo2_clip	168	DESCENDING	-13.651784267284404	-19.103853566244844	0.2849660155876468
2016-04-22 19:00:00	45.380069732666016	sanlorenzo2_clip	15	ASCENDING	-12.66038267934982	-18.61080928434585	0.2540723119506208
2016-04-28 07:00:00	41.878807067871094	sanlorenzo2_clip	95	DESCENDING	-12.102077965496715	-17.933174391595777	0.2611501967622812
2016-04-29 19:00:00	35.677764892578125	sanlorenzo2_clip	117	ASCENDING	-12.737944589281962	-18.003139947544895	0.2974955433741049
2016-05-03 07:00:00	31.4293155670166	sanlorenzo2_clip	168	DESCENDING	-11.26289023966087	-17.063346817719324	0.26299914837705685
2016-05-04 19:00:00	44.86716842651367	sanlorenzo2_clip	15	ASCENDING	-11.345369245591247	-16.61902339684774	0.29691667252642534
2016-05-10 07:00:00	41.88785171508789	sanlorenzo2_clip	95	DESCENDING	-10.715083150321503	-16.27833133698012	0.2777635034610612
2016-05-11 19:00:00	35.68044662475586	sanlorenzo2_clip	117	ASCENDING	-10.936517565016299	-15.654640240898726	0.3374331393109553
2016-05-15 07:00:00	31.433555603027344	sanlorenzo2_clip	168	DESCENDING	-10.654812060553056	-15.69857928963688	0.31305689762208766
2016-05-16 19:00:00	45.39862823486328	sanlorenzo2_clip	15	ASCENDING	-10.580781881591761	-15.871795407840423	0.29573222267253596
2016-05-22 07:00:00	41.87991714477539	sanlorenzo2_clip	95	DESCENDING	-10.710638096889276	-16.267975341207194	0.27814180941254785
2016-05-23 19:00:00	35.6805419921875	sanlorenzo2_clip	117	ASCENDING	-10.942810917942108	-16.25889582162165	0.29402990908670806
2016-05-27 07:00:00	31.427919387817383	sanlorenzo2_clip	168	DESCENDING	-11.142096923323258	-16.655437613096904	0.28097386854145884
2016-05-28 19:00:00	44.86656951904297	sanlorenzo2_clip	15	ASCENDING	-11.388022009124793	-16.23018741742102	0.32793174436690264
2016-06-03 07:00:00	41.338714599609375	sanlorenzo2_clip	95	DESCENDING	-10.517963462423461	-16.224844735553525	0.26872735200526926
2016-06-04 19:00:00	35.69524002075195	sanlorenzo2_clip	117	ASCENDING	-11.015020066274714	-16.018910884772314	0.3159445863058279
2016-06-08 07:00:00	31.408287048339844	sanlorenzo2_clip	168	DESCENDING	-10.432361590013473	-15.82755997107105	0.2887221890979843
2016-06-09 19:00:00	44.866844177246094	sanlorenzo2_clip	15	ASCENDING	-9.509433247014673	-14.355795638073664	0.32761498716263965
2016-06-15 07:00:00	41.340816497802734	sanlorenzo2_clip	95	DESCENDING	-10.748910126921604	-16.320277646537424	0.2772446970693932
2016-06-28 19:00:00	35.694679260253906	sanlorenzo2_clip	117	ASCENDING	-11.387458805347372	-15.801798484876283	0.361881208563628
2016-07-03 19:00:00	45.184661865234375	sanlorenzo2_clip	15	ASCENDING	-10.786378998827782	-15.96854485995474	0.30323785357440575
2016-07-09 07:00:00	41.33971405029297	sanlorenzo2_clip	95	DESCENDING	-11.218570138390396	-16.561840876321913	0.29219509831782564
2016-07-14 07:00:00	31.404407501220703	sanlorenzo2_clip	168	DESCENDING	-12.64802719688332	-17.386168409834337	0.3358813412126969
2016-07-15 19:00:00	44.86890411376953	sanlorenzo2_clip	15	ASCENDING	-10.880016086092782	-15.888471535956477	0.31561268871078996
2016-07-21 07:00:00	41.337833404541016	sanlorenzo2_clip	95	DESCENDING	-12.003011032057291	-17.063334595688886	0.31186572252474587
2016-07-22 19:00:00	35.69609451293945	sanlorenzo2_clip	117	ASCENDING	-12.48384723539031	-18.080675786069573	0.27562407221949725
2016-07-26 07:00:00	31.404977798461914	sanlorenzo2_clip	168	DESCENDING	-11.081166618939585	-15.881926294177081	0.3310732045335719
2016-07-27 19:00:00	44.86746597290039	sanlorenzo2_clip	15	ASCENDING	-12.242491173611022	-17.91853249422193	0.27064241988533094
2016-08-02 07:00:00	41.33911895751953	sanlorenzo2_clip	95	DESCENDING	-12.777918903066404	-18.843129872327992	0.2474451255838282
2016-08-03 19:00:00	35.61662673950195	sanlorenzo2_clip	117	ASCENDING	-13.038591879508957	-18.703394414121878	0.2713437024132999
2016-08-07 07:00:00	31.3851261138916	sanlorenzo2_clip	168	DESCENDING	-13.052277322272662	-18.16499223398762	0.3081261154579215
2016-08-08 19:00:00	44.86688232421875	sanlorenzo2_clip	15	ASCENDING	-12.652931721042497	-18.34497947929467	0.2696467711015387
2016-08-14 07:00:00	41.33785629272461	sanlorenzo2_clip	95	DESCENDING	-13.079498460367816	-18.736890524432916	0.27180709789722446
2016-08-15 19:00:00	35.69469451904297	sanlorenzo2_clip	117	ASCENDING	-13.052924375803878	-18.81044119539209	0.26561238288872696
2016-08-19 07:00:00	31.40435028076172	sanlorenzo2_clip	168	DESCENDING	-13.5226395472607	-18.75456495839428	0.29978331580889195
2016-08-26 07:00:00	41.337833404541016	sanlorenzo2_clip	95	DESCENDING	-13.55898987842541	-19.16222464164437	0.27521780301326776
2016-08-27 19:00:00	35.573333740234375	sanlorenzo2_clip	117	ASCENDING	-13.556482408759594	-19.350506870066816	0.26338895175226407
2016-08-31 07:00:00	31.40436363220215	sanlorenzo2_clip	168	DESCENDING	-11.880234241751836	-16.302872786014504	0.3611903557518631
2016-09-01 19:00:00	44.867469787597656	sanlorenzo2_clip	15	ASCENDING	-13.494140250399061	-19.089752201034283	0.2757012942990712
2016-09-07 07:00:00	41.337703704833984	sanlorenzo2_clip	95	DESCENDING	-12.764437366155272	-19.034183872179653	0.23606160162978054
2016-09-08 19:00:00	35.69256591796875	sanlorenzo2_clip	117	ASCENDING	-14.023476496744266	-19.996238559440144	0.2527689903580199
2016-09-12 07:00:00	31.4029541015625	sanlorenzo2_clip	168	DESCENDING	-13.89604591750608	-20.01543582099679	0.24437738297160436
2016-09-13 19:00:00	44.86624526977539	sanlorenzo2_clip	15	ASCENDING	-13.515429372166626	-19.481191246674516	0.25317674531962225
2016-09-19 07:00:00	41.33639907836914	sanlorenzo2_clip	95	DESCENDING	-10.95867444524105	-16.028889365931906	0.31115623504206724
2016-09-20 19:00:00	35.69208908081055	sanlorenzo2_clip	117	ASCENDING	-10.900038768546615	-17.822504589894333	0.20312034142187368
2016-09-24 07:00:00	31.400802612304688	sanlorenzo2_clip	168	DESCENDING	-12.899227816948882	-18.768356896572254	0.25887319992063507
