736056	0.230000000000000
736057	0.218000000000000
736059	0.302000000000000
736061	0.253000000000000
736062	0.247000000000000
736064	0.211000000000000
736065	0.198000000000000
736069	0.182000000000000
736070	0.175000000000000
736072	0.183000000000000
736073	0.234000000000000
736075	0.192000000000000
736077	0.169000000000000
736078	0.162000000000000
736080	0.162000000000000
736081	0.227000000000000
736083	0.263000000000000
736085	0.227000000000000
736086	0.220000000000000
736088	0.199000000000000
736089	0.182000000000000
736091	0.176000000000000
736093	0.159000000000000
736094	0.153000000000000
736096	0.134000000000000
736099	0.139000000000000
736101	0.184000000000000
736102	0.150000000000000
736104	0.129000000000000
736105	0.133000000000000
736107	0.262000000000000
736109	0.233000000000000
736110	0.232000000000000
736112	0.225000000000000
736113	0.175000000000000
736115	0.173000000000000
736117	0.151000000000000
736118	0.141000000000000
736120	0.126000000000000
736121	0.124000000000000
736123	0.110000000000000
736125	0.112000000000000
736128	0.104000000000000
736129	0.121000000000000
736131	0.130000000000000
736134	0.186000000000000
736136	0.186000000000000
736137	0.126000000000000
736139	0.198000000000000
736141	0.158000000000000
736142	0.144000000000000
736144	0.139000000000000
736145	0.125000000000000
736147	0.131000000000000
736150	0.121000000000000
736152	0.132000000000000
736153	0.116000000000000
736155	0.107000000000000
736157	0.0990000000000000
736158	0.112000000000000
736160	0.102000000000000
736161	0.100000000000000
736163	0.112000000000000
736166	0.0950000000000000
736168	0.0920000000000000
736169	0.0990000000000000
736171	0.106000000000000
736173	0.0880000000000000
736174	0.0800000000000000
736176	0.0940000000000000
736177	0.0840000000000000
736179	0.145000000000000
736182	0.107000000000000
736184	0.0990000000000000
736185	0.0870000000000000
736187	0.173000000000000
736189	0.144000000000000
736190	0.121000000000000
736192	0.197000000000000
736193	0.189000000000000
736195	0.168000000000000
736198	0.136000000000000
736200	0.256000000000000
736201	0.201000000000000
736203	0.157000000000000
736205	0.127000000000000
736206	0.125000000000000
736208	0.0910000000000000
736209	0.0980000000000000
736211	0.0960000000000000
736214	0.115000000000000
736216	0.106000000000000
736217	0.0990000000000000
736219	0.101000000000000
736221	0.229000000000000
736222	0.188000000000000
736224	0.146000000000000
736225	0.163000000000000
736227	0.124000000000000
736229	0.129000000000000
736230	0.128000000000000
736232	0.225000000000000
736233	0.168000000000000
736235	0.179000000000000
736237	0.147000000000000
736238	0.159000000000000
736240	0.243000000000000
736243	0.230000000000000
736245	0.219000000000000
736246	0.226000000000000
736248	0.240000000000000
736249	0.205000000000000
736251	0.261000000000000
736253	0.282000000000000
736254	0.249000000000000
736256	0.271000000000000
736257	0.236000000000000
736259	0.230000000000000
736261	0.207000000000000
736262	0.224000000000000
736264	0.211000000000000
736267	0.292000000000000
736269	0.253000000000000
736270	0.237000000000000
736272	0.245000000000000
736273	0.201000000000000
736277	0.190000000000000
736278	0.206000000000000
736280	0.202000000000000
736283	0.206000000000000
736285	0.196000000000000
736286	0.201000000000000
736288	0.173000000000000
736289	0.172000000000000
736293	0.237000000000000
736294	0.237000000000000
736296	0.239000000000000
736297	0.187000000000000
736299	0.245000000000000
736301	0.233000000000000
736304	0.239000000000000
736305	0.234000000000000
736309	0.206000000000000
736310	0.216000000000000
736312	0.242000000000000
736317	0.245000000000000
736318	0.231000000000000
736320	0.233000000000000
736321	0.224000000000000
736325	0.225000000000000
736326	0.229000000000000
736328	0.230000000000000
736329	0.182000000000000
736331	0.205000000000000
736333	0.282000000000000
736334	0.263000000000000
736336	0.264000000000000
736337	0.261000000000000
736341	0.267000000000000
736342	0.233000000000000
736344	0.281000000000000
736345	0.225000000000000
736347	0.186000000000000
736349	0.167000000000000
736350	0.157000000000000
736352	0.179000000000000
736353	0.135000000000000
736357	0.231000000000000
736358	0.220000000000000
736360	0.211000000000000
736361	0.169000000000000
736363	0.209000000000000
736365	0.244000000000000
736366	0.251000000000000
736368	0.263000000000000
736369	0.217000000000000
736373	0.288000000000000
736374	0.301000000000000
736376	0.361000000000000
736377	0.336000000000000
736379	0.290000000000000
736381	0.284000000000000
736382	0.282000000000000
736384	0.301000000000000
736385	0.299000000000000
736389	0.333000000000000
736390	0.340000000000000
736392	0.401000000000000
736393	0.343000000000000
736395	0.353000000000000
736397	0.355000000000000
736398	0.396000000000000
736400	0.355000000000000
736401	0.340000000000000
736405	0.287000000000000
736406	0.284000000000000
736408	0.277000000000000
736409	0.256000000000000
736411	0.268000000000000
736413	0.223000000000000
736414	0.221000000000000
736416	0.195000000000000
736417	0.206000000000000
736421	0.183000000000000
736422	0.189000000000000
736424	0.168000000000000
736425	0.185000000000000
736427	0.155000000000000
736429	0.177000000000000
736430	0.189000000000000
736432	0.162000000000000
736433	0.154000000000000
736435	0.136000000000000
736437	0.138000000000000
736438	0.136000000000000
736440	0.123000000000000
736441	0.113000000000000
736443	0.145000000000000
736445	0.230000000000000
736446	0.196000000000000
736448	0.168000000000000
736449	0.168000000000000
736453	0.234000000000000
736454	0.224000000000000
736456	0.183000000000000
736457	0.152000000000000
736459	0.163000000000000
736461	0.161000000000000
736462	0.238000000000000
736464	0.214000000000000
736465	0.228000000000000
736467	0.219000000000000
736469	0.171000000000000
736470	0.237000000000000
736472	0.165000000000000
